0,1,2,3,4,5,6,7,8,9,10
tt0403085,Green River,Movie,Drama,2008,5.0,NO DATA,"['tt0403085', 'Kristina Hughes', 'Danielle Franke', 'Bruce Peterson', 'Robert N. Lee', 'Darlene Coen', 'Gary Coen', 'Jade Seefeldt', 'Brian Seefeldt', 'Melanie Seefeldt', 'Lorri Hustwaite']",[],"Haunted by her sister's mysterious disappearance many years ago at Green River, Charisma Kavanagh (Danielle Franke) returns to silence her ghosts and make peace with the past.",Formato min incorrecto
tt0402978,The Drum Beats Twice,Movie,Drama,2008,4.0,NO DATA,"['tt0402978', 'Amy Redford', 'Costas Mandylor', 'Ken Del Vecchio', 'Julia Barnett', 'Charles Durning', 'Eileen Fulton', 'Evan Hart', 'Louis Mandylor', 'Justin Deas', 'Susan Misner']",[],"John Carreck (Kenneth Del Vecchio), a Vietnam War hero and police officer, is attacked and left without sight, speech, and his hands, taking away all his means of communication. His wife (daytime-TV star Lisa Peluso) leaves him, and his mother (Eileen Fulton, 2004 Emmy Lifetime Achievement Winner) and doctor (Richard Barclay) have given up on him.",Formato min incorrecto
tt0404254,My Sassy Girl,Movie,Drama,2008,6.0,NO DATA,"['tt0404254', 'Elisha Cuthbert', 'Jesse Bradford', 'Austin Basis', 'Chris Sarandon', 'Jay Patterson', 'Tom Aldredge', 'Louis Mustillo', 'Brian Reddy', 'Stark Sands', 'Joanna Gleason']",[],"A sweet Midwestern guy with his life planned out for himself is wooed, groomed, and ultimately dumped by a complicated, elusive gal.",Formato min incorrecto
tt0405393,Rudo y Cursi,Movie,Drama,2009,7.0,NO DATA,"['tt0405393', 'Gael García Bernal', 'Diego Luna', 'Guillermo Francella', 'Dolores Heredia', 'Adriana Paz', 'Jessica Mas', 'Salvador Zerboni', 'Tania Esmeralda Aguilar', 'Joaquín Cosio', 'Alfredo Alfonso']",[],Dos hermanos compiten entre sí en el mundo del fútbol profesional.,Formato min incorrecto
tt0409345,Surveillance,Movie,Drama,2009,1.0,NO DATA,"['tt0409345', 'Julia Ormond', 'Bill Pullman', 'Pell James', 'Caroline Aaron', 'Hugh Dillon', 'David Gane', 'Gill Gayle', 'Kent Harper', 'Michael Ironside', 'Daryl Haney']",[],Two FBI agents attempt to clarify the murders occurring in a desolate region. They approach the witnesses of the latest incident with the help of the local police. All of them hide something and all have wildly different stories to tell.,Formato min incorrecto
tt0410377,Nim's Island,Movie,Drama,2008,8.0,NO DATA,"['tt0410377', 'Jodie Foster', 'Gerard Butler', 'Abigail Breslin', 'Michael Carman', 'Mark Brady', 'Anthony Simcoe', 'Christopher James Baker', 'Maddison Joyce', 'Peter Callan', 'Rhonda Doyle']",[],Una joven vive en una isla desierta con su padre científico y escribe cartas al elusivo autor de sus novelas favoritas.,NO DATA
tt0411475,Hell Ride,Movie,Drama,2009,1.0,NO DATA,"['tt0411475', 'Larry Bishop', 'Dennis Hopper', 'Michael Madsen', 'Julia Jones', 'Leonor Varela', 'Austin Galuppo', 'Pete Randall', 'Vinnie Jones', 'David Carradine', 'Dean Delray']",[],"Dos bandas de motociclistas rivales, los Victors y los Six-Six-Six, reabastecen su rivalidad de décadas.",NO DATA
tt0411323,Downloading Nancy,Movie,Drama,2009,5.0,NO DATA,"['tt0411323', 'Maria Bello', 'Rufus Sewell', 'Jason Patric', 'Amy Brenneman', 'Michael Nyqvist', 'David Lawrence Brown', 'Josh Strait', 'Kimberly Elek', 'Matthew Harrison', 'Sunny Doench']",[],"An unhappy wife orders a guy she meets over the Internet to kill her, but the two of them fall in love.",Formato min incorrecto
tt0411272,L'ennemi public n°1,Movie,Drama,2009,2.0,NO DATA,"['tt0411272', 'Vincent Cassel', 'Ludivine Sagnier', 'Mathieu Amalric', 'Samuel Le Bihan', 'Gérard Lanvin', 'Olivier Gourmet', 'Georges Wilson', 'Michel Duchaussoy', 'Anne Consigny', 'Laure Marsac']",[],"La historia del notorio gángster francés Jacques Mesrine, con el enfoque en su vida y muerte como el enemigo público número uno de Francia en la década de 1970.",NO DATA
tt0412536,Brideshead Revisited,Movie,Drama,2008,9.0,NO DATA,"['tt0412536', 'Matthew Goode', 'Patrick Malahide', 'Hayley Atwell', 'Thomas Morrison', 'David Barrass', 'Anna Madeley', 'Sarah Crowden', 'Stephen Carlile', 'Peter Barnes', 'Richard Teverson']",[],Un amor prohibido florece durante la Segunda Guerra Mundial.,NO DATA
tt0414426,Quid Pro Quo,Movie,Drama,2008,1.0,NO DATA,"['tt0414426', 'Nick Stahl', 'Vera Farmiga', 'Leonardo Nam', 'Rachel Black', 'Jessica Hecht', 'Jacob Pitts', 'Ashlie Atkinson', 'Jamie McShane', 'Pablo Schreiber', 'Jeane Fournier']",[],Un periodista de radio semiparalizado es enviado a investigar una historia que lo lleva a un viaje de autorrealización.,NO DATA
tt0415489,American Crude,Movie,Drama,2008,7.0,NO DATA,"['tt0415489', 'Raymond J. Barry', 'Amanda Detmer', 'Michael Clarke Duncan', 'Jennifer Esposito', 'Ron Livingston', 'Missi Pyle', 'Rob Schneider', 'Cynthia Watros', 'Sarah Foret', 'Kamal John Iskander']",[],The paths of several eccentric and troubled strangers cross one night.,NO DATA
tt0416123,Posledniy poezd so stantsii Roppongi,Movie,Drama,2008,9.0,NO DATA,"['tt0416123', 'Aleksey Chadov', 'Olga Karpovich', 'Mariya Kurkova', 'Andrey Merzlikin', 'Tatyana Peshkova']",[],,NO DATA
tt0416212,The Secret Life of Bees,Movie,Drama,2008,10.0,NO DATA,"['tt0416212', 'Dakota Fanning', 'Jennifer Hudson', 'Queen Latifah', 'Alicia Keys', 'Sophie Okonedo', 'Paul Bettany', 'Hilarie Burton', 'Tristan Mack Wilds', 'Nate Parker', 'Shondrella Avery']",[],En 1964 una adolescente en busca de la verdad sobre su madre a un pequeño pueblo de Carolina del Sur.,NO DATA
tt0416236,The Spiderwick Chronicles,Movie,Drama,2008,3.0,NO DATA,"['tt0416236', 'Freddie Highmore', 'Sarah Bolger', 'David Strathairn', 'Mary-Louise Parker', 'Nick Nolte', 'Andrew McCarthy', 'Joan Plowright', 'Seth Rogen', 'Martin Short', 'Jordy Benattar']",[],"Al mudarse a la destartalada finca de Spiderwick con su madre, los hermanos gemelos Jared y Simon Grace, junto con su hermana Mallory, se ven arrastrados a un mundo alternativo lleno de hadas y otras criaturas.",NO DATA
tt0420999,West of Brooklyn,Movie,Drama,2009,9.0,NO DATA,"['tt0420999', 'Ronnie Marmo', 'Natalia Livingston', 'Joe Mantegna', 'Robert Costanzo', 'James Madio', 'Balthazar Getty', 'Mel Rodriguez', 'Louis Vanaria', 'Liz Torres', 'John M. Jackson']",[],"West of Brooklyn takes us on a heartfelt and often humorous journey from Brooklyn, New York to Hollywood, California. ""Sebi"" is a young Italian American man, a simple street kid and a secret beat poet, who after the death of his mother escapes Brooklyn to join his crew of friends who recently relocated to L.A. These colorful characters from New York are truly fish out... Leer todo",97
tt0421715,The Curious Case of Benjamin Button,Movie,Drama,2009,1.0,NO DATA,"['tt0421715', 'Brad Pitt', 'Cate Blanchett', 'Tilda Swinton', 'Julia Ormond', 'Faune Chambers Watkins', 'Elias Koteas', 'Donna Duplantier', 'Jacob Tolano', 'Earl Maddox', 'Ed Metzger']",[],Benjamin Button es un hombre que recorre el camino de la vida al revés: nace con 80 años y va rejuveneciendo con el tiempo.,NO DATA
tt0423073,Heart of a Dragon,Movie,Drama,2011,,NO DATA,"['tt0423073', 'Jim Byrnes', 'Jiayang Cheng', 'Wei Dongzhen', 'Ethan Embry', 'Zhang Fu', 'Zhu Li', 'Aleks Paunovic', 'Andrew Lee Potts', 'Sarah-Jane Potts', 'Victor Webster']",[],"In an instant their lives were changed forever. Now on an adventure half way across the world, four friends search for answers that will lead them to the Great Wall of China - pushing their friendships to the limits. To survive a journey that will save or destroy their lives will take the Heart of a Dragon.",NO DATA
tt0425656,Wrestling,Movie,Drama,2008,6.0,NO DATA,"['tt0425656', 'Mark Welling', 'Jeff Conaway', 'Lauren Banuvar', 'Melissa Claire Egan', 'Tamara Lynn Davis', 'Richie German', 'Leslie Gilliam', 'Alex Goodman', 'Adam Montgomery', 'Susan Moses']",[],"In the summer between high school and college, a group of kids try to gain control of their relationships, emotions and lives for the first time.",91
tt0425637,Chi bi,Movie,Drama,2009,8.0,NO DATA,"['tt0425637', 'Tony Leung Chiu-wai', 'Takeshi Kaneshiro', 'Fengyi Zhang', 'Chang Chen', 'Wei Zhao', 'Jun Hu', 'Shidô Nakamura', 'Chi-Ling Lin', 'Yong You', 'Yong Hou']",[],El primer capítulo de una historia de dos partes que se centra en una batalla librada en el período de los Tres Reinos de China (220-280 d.C.).,NO DATA
tt0428620,Half-Life,Movie,Drama,2010,5.0,NO DATA,"['tt0428620', 'Sanoe Lake', 'Julia Nickson', 'Leonardo Nam', 'Ben Redgrave', 'Lee Marks', 'James Eckhouse', 'Susan Ruttan', 'Alexander Agate', 'Katrina Agate', 'Mary Angello']",[],"As troubling signs of global cataclysms accelerate, a brother and sister react to their father's desertion and the powerful presence of their mother's new boyfriend.",Formato min incorrecto
tt0430770,The Women,Movie,Drama,2008,11.0,NO DATA,"['tt0430770', 'Meg Ryan', 'Eva Mendes', 'Annette Bening', 'Debra Messing', 'Jada Pinkett Smith', 'Bette Midler', 'Candice Bergen', 'Carrie Fisher', 'Cloris Leachman', 'Debi Mazar']",[],"Una adinerada neoyorquina lucha con la decisión de dejar a su marido infiel, pero ella y sus amigas descubren que las mujeres realmente pueden tenerlo todo.",Formato min incorrecto
tt0431842,Gå med fred Jamil - Ma salama Jamil,Movie,Drama,2008,5.0,NO DATA,"['tt0431842', 'Elias Samir Al-Sobehi', 'Khalid Alssubeihi', 'Salah El Koussa', 'Diab El Masri', 'Hassan El Sayed', 'Fouad Ghazali', 'Nehmedo Ibrahim', 'Amira Helene Larsen', 'Dar Salim', 'Amina Shargawi']",[],"An Arabic tale that takes place in Copenhagen, Denmark. About ancient religious hatred, about love, punishment, guilt and redemption, about being responsible for one's own actions and refusing a path of violence. Jamil stands in the middle. He is fighting the war of his life; a war within himself.",Formato min incorrecto
tt0435679,Keith,Movie,Drama,2008,9.0,NO DATA,"['tt0435679', 'Elisabeth Harnois', 'Jesse McCartney', 'Margo Harshman', 'Ignacio Serricchio', 'Michael McGrady', 'Jennifer Grey', ""Michael O'Keefe"", 'Ethan Phillips', 'Eric Parker', 'Jessy Schram']",[],"Natalie, head of her curriculum activities in high school and riding on a tennis scholarship for college, gets Keith as her Chemistry lab partner. As Natalie can be uptight, Keith proves to be the opposite, even while hiding a secret.",Formato min incorrecto
tt0436854,Tulpan,Movie,Drama,2009,5.0,NO DATA,"['tt0436854', 'Askhat Kuchinchirekov', 'Tolepbergen Baisakalov', 'Samal Yeslyamova', 'Ondassyn Bessikbassov', 'Bereke Turganbayev', 'Nurzhigit Zhapabayev', 'Mahabbat Turganbayeva', 'Amangeldi Nurzhanbayev', 'Tazhyban Khalykulova', 'Zhappas Zhailaubaev']",[],"On the steppes of Kazakhstan, Asa lives in a yurt with his sister Samal, her husband Ondas, and their three children. Ondas is a herdsman, tough and strong. It's dry, dusty, and windy; too many lambs are stillborn. Against this backdrop, Asa, a dreamer who's slight of build and recently finished with a stint in the Russian Navy, tries to establish a life on the steppe... Leer todo",Formato min incorrecto
tt0436364,Good,Movie,Drama,2008,12.0,NO DATA,"['tt0436364', 'Viggo Mortensen', 'Jason Isaacs', 'Jodie Whittaker', 'Steven Mackintosh', 'Mark Strong', 'Gemma Jones', 'Anastasia Hille', 'Ruth Gemmell', 'Ralph Riach', 'Steven Elder']",[],"John Halder, un profesor alemán de literatura en los años treinta, se niega a aceptar las ideas del nazismo. Pero su relación con su familia lo lleva por diferentes direcciones emocionales.",Formato min incorrecto
tt0437221,Himmerland,Movie,Drama,2008,5.0,NO DATA,"['tt0437221', 'James Barclay', 'Nikolaj Coster-Waldau', 'Julie R. Ølgaard', 'Zlatko Buric', 'Neel Rønholt', 'Henrik Vestergaard', 'Joachim Knop', 'Nukâka', 'Taryn Baxter', 'Laura Bach']",[],An American travels to Europe to unravel the mystery surrounding his sister's death.,82
tt0439284,The American Standards,Movie,Drama,2008,,NO DATA,"['tt0439284', 'James Brolin', 'Corin Nemec', 'Joanna Cassidy', 'Tia Mowry', 'Kirk Kepper', 'Sadie Nemec', 'Lindsay Richards', 'Ed Lauter', 'France Nuyen', 'Trena Edwards']",[],A middle-aged man battles to regain his purpose in life when he and his family confront a life-altering challenge.,NO DATA
tt0439882,The Woman of Ahhs,Movie,Drama,2008,10.0,NO DATA,"['tt0439882', 'Darryl S. Hunter', 'Holly Uloth', 'Stephanie Dixon', 'Liliana Komorowska', 'Michael Challenger', 'Krisma Travis', 'Nicole Braber', 'Frederic Cloutier', 'Andrew David', 'Anouk Firmin']",[],"Loosely based on The Wizard of Oz, THE WOMAN OF AHHS is the exhilaratingly unpredictable adventures of Jude Garland - a charming, lovelorn musician who is on a quest to find a mysterious woman whom he has merely glimpsed over the Internet. Light, dark, comedic, and dramatic, THE WOMAN OF AHHS is an insightful, and refreshingly original exploration of romantic love.",NO DATA
tt0441782,Restraint,Movie,Drama,2008,8.0,NO DATA,"['tt0441782', 'Travis Fimmel', 'Teresa Palmer', 'Stephen Moyer', 'Philip Holder', 'Margie McCrae', 'Peter Davies', 'Taylor Owyns', 'Keith Robinson', 'Nate Jones', 'Alyssa McClelland']",[],"Dos fugitivos en escape toman un rehén, el cual tiene un oscuro pasado. Dale (Teresa Palmer) y Ron (Travis Fimmel) se hallan a sí mismos como los participantes de un juego de supervivencia. Andrew (El rehén) le toma un perverso gusto a los nuevos compañeros encontrados.",NO DATA
tt0443274,Vantage Point,Movie,Drama,2008,4.0,NO DATA,"['tt0443274', 'Dennis Quaid', 'Forest Whitaker', 'Matthew Fox', 'Bruce McGill', 'Edgar Ramírez', 'Saïd Taghmaoui', 'Ayelet Zurer', 'Zoe Saldana', 'Sigourney Weaver', 'William Hurt']",[],Un atento de asesinato al presidente de los Estados Unidos es contado desde varias perspectivas.,NO DATA
tt0443649,"10,000 BC",Movie,Drama,2008,3.0,NO DATA,"['tt0443649', 'Camilla Belle', 'Steven Strait', 'Marco Khan', 'Cliff Curtis', 'Joel Virgel', 'Affif Ben Badra', 'Mo Zinal', 'Nathanael Baring', 'Mona Hammond', 'Reece Ritchie']",[],"D'Leh es cazador de mamuts, y compañero de Evolet. Cuando unos jinetes la capturan, D'Leh se embarca en una odisea para rescatar a su amor verdadero.",NO DATA
tt0443559,Killshot,Movie,Drama,2008,11.0,NO DATA,"['tt0443559', 'Thomas Jane', 'Diane Lane', 'Mickey Rourke', 'Brandon McGibbon', 'Peter Kelly Gaudreault', 'Michelle Arvizu', 'Richard Zeppieri', 'Alexis Butler', 'Hal Holbrook', 'Robert Gow']",[],"La bella Carmen Colson y su marido, Wayne, un ferretero, ingresan en el programa federal de protección de testigos tras presenciar un ""incidente"". Pero no estarán a salvo por mucho tiempo.",NO DATA
tt0443474,Crazy,Movie,Drama,2017,1.0,NO DATA,"['tt0443474', 'Waylon Payne', 'Ali Larter', 'Lane Garrison', 'Scott Michael Campbell', 'John Fleck', 'Timothy Omundson', 'David Conrad', 'Silas Weir Mitchell', 'Eden Rountree', ""Raymond O'Connor""]",[],"Inspired by the life of Hank Garland, CRAZY is the story of a legendary guitar player who emerged from Nashville in the 1950's.",NO DATA
tt0443701,The X Files: I Want to Believe,Movie,Drama,2008,8.0,NO DATA,"['tt0443701', 'David Duchovny', 'Gillian Anderson', 'Billy Connolly', 'Amanda Peet', 'Xzibit', 'Mitch Pileggi', 'Callum Keith Rennie', 'Adam Godley', 'Alex Diakun', 'Nicki Aycox']",[],Mulder y Scully son llamados de nuevo al servicio por el FBI cuando un antiguo sacerdote afirma estar recibiendo visiones psíquicas relacionadas con un agente secuestrado.,NO DATA
tt0443670,Tracing Cowboys,Movie,Drama,2008,,NO DATA,"['tt0443670', 'Sacha Grunpeter', 'Megan Edwards', 'Ana Alvarez', 'Alvaro Alvarez', 'Eileen Dietz', 'Veronica Fernandez', 'P. David Miller']",[],A young Englishman obsessed with Cowboys and becoming a Country and Western singer travels down to Mexico in search of his missing girlfriend during the festival of The Day Of The Dead.,Formato min incorrecto
tt0446676,Deal,Movie,Drama,2008,6.0,NO DATA,"['tt0446676', 'Burt Reynolds', 'Bret Harrison', 'Maria Mason', 'Shannon Elizabeth', 'Gary Grubbs', 'Caroline McKinley', 'Charles Durning', 'Brandon Ray Olive', 'Jennifer Tilly', 'Jon Eyez']",[],"As an ex-gambler teaches a hot-shot college kid some things about playing cards, he finds himself pulled into the world series of poker, where his protégé is his toughest competition.",Formato min incorrecto
tt0445953,Disgrace,Movie,Drama,2009,6.0,NO DATA,"['tt0445953', 'John Malkovich', 'Natalie Becker', 'Jessica Haines', 'Eriq Ebouaney', 'Fiona Press', 'Antoinette Engel', 'Antonio Fisher', 'Isabella De Villiers', 'Cindy Mkaza', 'Liezel De Kock']",[],"Después de tener una aventura con una estudiante, un profesor de Ciudad del Cabo se muda a otra ciudad donde se ve envuelto en un lío después de la era del apartheid.",NO DATA
tt0448157,Hancock,Movie,Drama,2008,7.0,NO DATA,"['tt0448157', 'Will Smith', 'Charlize Theron', 'Jason Bateman', 'Jae Head', 'Eddie Marsan', 'David Mattey', 'Maetrix Fitten', 'Thomas Lennon', 'Johnny Galecki', 'Hayley Marie Norman']",[],Hancock es un superhéroe cuyo comportamiento irreflexivo causa regularmente daños millonarios. La cosa cambia cuando la persona a la que salva le ayuda a mejorar su imagen pública.,NO DATA
tt0448205,Bitter & Twisted,Movie,Drama,2008,4.0,NO DATA,"['tt0448205', 'Noni Hazlehurst', 'Steve Rodgers', 'Leeanna Walsman', 'Christopher Weekes', 'Matthew Newton', 'Gary Sweet', 'Rhys Muldoon', 'Penne Hackforth-Jones', ""Basia A'Hern"", 'Jeremy Brennan']",[],"Three years after the death of a young man we flash forward to assess the toll it has taken on his parents, brother, and ex-girlfriend. Set against the backdrop of suburban Sydney, Bitter & Twister is an intimate story of longing, loss and identity.",NO DATA
tt0448099,Revenant,Movie,Drama,2008,11.0,NO DATA,"['tt0448099', 'Chandler Bolt', 'Jesi Smith', 'LaTasha Williams']",[],A young couple on the run from their past takes refuge in a mountain cabin said to be haunted by its own blood-soaked history. They soon discover that it's not the place they should be scared of but what they've brought with them.,NO DATA
