0,1,2,3,4,5,6,7,8,9,10
tt0419692,Disconnect,Movie,Drama,2010,8.0,NO DATA,"['tt0419692', 'Steffany Huckaby', 'Amanda Troop', 'Eddie Jones', 'Holmes Osborne', 'Michael Muhney', 'Tami Erin', 'Curtis Pettijohn', 'Devorah Eizikovic Richards', 'Will Zahrn', 'Karla Strum']",[],"A distraught college student finds a phone that enables her to talk to her deceased mother in the past. Instead of a heart attack, she learns that her mother was murdered. She tries to use the phone to stop the murder from occurring before the killer finds and kills her too.",112
tt0443331,Milenge Milenge,Movie,Drama,2010,7.0,NO DATA,"['tt0443331', 'Kareena Kapoor', 'Shahid Kapoor', 'Aarti Chhabria', 'Delnaaz Irani', 'Satish Shah', 'Tanaaz Currim Irani', 'Vijay Kashyap', 'Satish Kaushik', 'Sarfaraz Khan', 'Kirron Kher']",[],"Con la esperanza de que el destino los vuelva a unir, una pareja, a punto de casarse, intenta encontrar a cada uno.",109
tt0445054,Les 7 jours du talion,Movie,Drama,2010,11.0,NO DATA,"['tt0445054', 'Claude Legault', 'Rémy Girard', 'Martin Dubreuil', 'Fanny Mallette', 'Rose-Marie Coallier', 'Alexandre Goyette', 'Dominique Quesnel', 'Pascale Delhaes', 'Pascal Contamine', 'Daniel Desputeau']",[],"A doctor seeks revenge by kidnapping, torturing and killing the man who raped and murdered his young daughter.",Formato min incorrecto
tt0444531,Vidas pequeñas,Movie,Drama,2011,3.0,NO DATA,"['tt0444531', 'Asunción Balaguer', 'Maite Blasco', 'Txema Blasco', 'Francisco Boira', 'Alicia Borrachero', 'Yohana Cobo', 'Laura Domínguez', 'Roberto Enríquez', 'Ana Fernández', 'Manuel García Merino']",[],Closely observed relationships: how the 2008 financial crisis affects the personal lives of various individuals who develop different surviving strategies when thrown together in a caravan site on outskirts of Madrid.,115
tt0446686,Dream Street,Movie,Drama,2010,1.0,NO DATA,"['tt0446686', 'Tyson Beckford', 'Coby Bell', 'Jim Brown', 'Kathryne Dora Brown', 'Anthony Chisholm', 'Ruby Dee', 'Michael Genet', 'Lonette McKee', 'Amy Jo Phillips', 'JoAnna Rhinehart']",[],"A story about the human spirits ability to rise above hardship and tragedy. This beguiling urban drama follows the story of 'Lola Mars', a beautiful and gifted hip-hop producer/writer as she tries to rebuild her life and dreams after a freak accident leaves her financially and spiritually bankrupt and outcast.",NO DATA
tt0451108,Mad World,Movie,Drama,2010,8.0,NO DATA,"['tt0451108', 'Gary Cairns', 'Dylan Booth', 'Matthew Thompson', 'James Lee Martinec', 'Chad Mountain', 'Jerry G. Angelo', 'Kelly Musson', 'Barry Ratcliffe', 'Eugenia Care', 'David Huynh']",[],"Will is a misfit who can't catch a break: he's terrorized by his psychotic father at home and taunted by his peers at school. His only solace comes from three classmates who face similar abuse. Without guidance or a sense of purpose, the four friends spend their days getting high and commiserating until they reach a breaking point. With nothing to lose and no escape f... Leer todo",Formato min incorrecto
tt0454155,El hada buena - Una fábula peronista,Movie,Drama,2010,4.0,NO DATA,"['tt0454155', 'Alejandro Parrilla', 'Rodrigo Lico Lorente', 'Orlando Mastropaolo', 'Rocío Rodríguez Presedo', 'Lidia Epstejn', 'Walter Cornás', 'Hernán Lociser', 'Paula Staffolani', 'Ezequiel Comerón', 'Angie Hoyos']",[],"In a popular auction that matches the sinister and colorful of a circus of phenomena, a couple adopts children in exchange for their belongings. The children there acquired, usually mutilated, are in their new home in order to prepare for access to the Peronist education program taught in only 10 state institutes.",85
tt0457591,Memorias del desarrollo,Movie,Drama,2011,11.0,NO DATA,"['tt0457591', 'Fidel Castro', 'Bill Clinton', 'Ning Li', 'Marta Reiman', 'Abraham Amkpa', 'Trent Harris', 'Susana Pérez', 'Jorge Molina', 'Anna Luca Biani', 'Miguel Coyula']",[],"An intellectual leaves the Cuban revolution and 'underdevelopment' behind only to find himself at odds with the ambiguities of his new life in the 'developed' world. A portrait of alienation, of an outsider with no clear-cut politics or ideology. A stranger in a strange land struggling with old age, sexual desire and ultimately the impossibility for the individual to ... Leer todo",113
tt0460778,Drunkboat,Movie,Drama,2013,6.0,NO DATA,"['tt0460778', 'John Malkovich', 'John Goodman', 'Jacob Zachar', 'Brian Deneen', 'Skipp Sudduth', 'Jim Ortlieb', 'Dana Delany', 'Steve Haggard', 'Bryce Pegelow', 'Christina Clark']",[],"Drunkboat tells the story of a young teenager, Abe, who manipulates his unsuspecting alcoholic uncle (Malkovich) into buying a boat from a conman (Goodman).",NO DATA
tt0463311,Federal,Movie,Drama,2010,10.0,NO DATA,"['tt0463311', 'Michael Madsen', 'Carolina Gómez', 'Selton Mello', 'Carlos Alberto Riccelli', 'Roberto Cano', 'Eduardo Dussek', 'Similião Aurélio', 'Adriano Siri', 'Analu Silveira', 'Christovam Netto']",[],"A dangerous drug lord operates in Brasilia, the federal capital of Brazil. To capture him, the police will do whatever is necessary. Caught in the middle is a frightened population. ""Federals"" exposes the reality of a country that today is an important route for international drug-trafficking.",91
tt0465637,Taken by Force,Movie,Drama,2010,,NO DATA,"['tt0465637', 'Jeff Osterhage', 'Mark Gantt', 'Branscombe Richmond', 'Ed Lauter', 'Frank Stallone', 'James Lew', 'Corbin Timbrook', 'John Brotherton', 'Johnny Nisbet', 'Monique Yates Jr.']",[],"When a San Francisco detective goes hunting for the cruel Asian crime figure who killed his partner, he finds himself thrown into the center of a violent plot to steal a terrorist weapon. Ty Nelson is a detective haunted by the violent death of his partner at the hands of Choy Muk, the leader of the Triad Dragons-- a violent, fanatical Asian gang operating in San Fran... Leer todo",90
tt0465760,Sensual,Movie,Drama,2010,,NO DATA,"['tt0465760', 'Tony Devon', 'Lori Singleton', 'Michael Belisaro', 'Patrick Bates', 'Claude Schaffer', 'Gerry Levin', 'Valerie Campanella', 'Kenneth Kern', 'Vincent Cozza', 'Paul Cicco']",[],A married couple's problems get out of control.,99
tt0469094,Harlem Hostel,Movie,Drama,2010,2.0,NO DATA,"['tt0469094', 'Julissa Bermudez', 'Celinez Bosque', 'Judy Courtland', 'Lloyd DeLeon', 'Danny A. Gonzales', 'Steven Leon', 'Angelo Lozada', 'Nestor Miranda', 'Dawn Noel', 'Ramón Rodríguez']",[],Friends from Queens decide to move into a run down Harlem brownstone ultimately converting it into an illegal youth hostel in order to make ends meet.,81
tt0473343,Cielito lindo,Movie,Drama,2010,6.0,NO DATA,"['tt0473343', 'Alejandro Alcondez', 'Nicole Paggi', 'Ilia Volok', 'Nestor Serrano', 'Adam Rodriguez', 'Bernardo Peña', 'David Castro', 'Mariela Santos', 'Alex Bovicelli', 'Antonio Costa']",[],"Death itself is not traumatic rather the life that dies inside of you while you remain with breath this is the life of Pablo Pastor. Corrupt and deceitful people have stolen a precious stone known by the indigenous tribe as the Cielito Lindo, which is believed to bring much needed rain back to the desert-like village of the Tahuromara Tribe. Pablo is forced to abandon... Leer todo",81
tt0479051,The Greater Meaning of Water,Movie,Drama,2010,,NO DATA,"['tt0479051', 'Martie Ashworth', 'Mark Brunetti', 'Tamara Christopherson', 'Barbara Cole', 'John Hawk', 'Hollis London', 'Jeff Polinsky', 'Eric Trigg', 'Von Ware', 'Justin Williford']",[],"Freediver Max Avery (Justin Flint Williford) journeys to his inner-most depths as he pursues competitive freediving as a relief from a chronic lung disease. Yet his passion for the extreme sport is widening a rift between him and his father (Mark Brunetti), a physician, who hears his son's risky descents will cost him his life. As Max trains for one last world record ... Leer todo",Formato min incorrecto
tt0482461,Barry Munday,Movie,Drama,2010,3.0,NO DATA,"['tt0482461', 'Patrick Wilson', 'Judy Greer', 'Chloë Sevigny', 'Jean Smart', 'Malcolm McDowell', 'Billy Dee Williams', 'Cybill Shepherd', 'Shea Whigham', 'Barret Swatek', 'Missi Pyle']",[],"Barry Munday wakes up after being attacked to realize that he's missing his family jewels. To make matters worse, he learns he's facing a paternity lawsuit filed by a woman he can't remember having sex with.",Formato min incorrecto
tt0482459,Bandeiji,Movie,Drama,2010,1.0,NO DATA,"['tt0482459', 'Jin Akanishi', 'Kie Kitano', 'Kengo Kôra', 'Ayumi Ito', 'Yuki Shibamoto', 'Nobuaki Kaneko', 'Hideyuki Kasahara', 'Anne Watanabe', 'Hatsunori Hasegawa', 'Yoshiyuki Ishizuka']",[],Four boys have their friendship and musical talents tested in the ever changing worlds of the music industry and real life in 1990s Japan.,119
tt0483839,A Woman Is a Woman,Movie,Drama,2010,,NO DATA,"['tt0483839', 'Tony Devon', 'Jacqueline Biels', 'Emma Thomas', 'Jason Long', 'Leah Baird', 'Victor Palladino', 'Tom Mason', 'Damian Costa', 'Philip J. Calderone', 'Georgianna McKay']",[],A female doctor falls for a married city mayor.,102
tt0490199,PrimeMates,Movie,Drama,2010,1.0,NO DATA,"['tt0490199', 'Joe Estevez', 'Ethan Phillips', 'Leo Rossi', 'Will Wallace', 'Glenn Taranto', 'Yvonne Marder', 'Evlin Lake', 'Elisabeth Lund', 'Mieko Hillman', 'Scott Coones']",[],"Primemates is a disturbing and honest conversation among four men in an exclusive cigar shop. They talk about love, relationships, and sex. While exploring men's fascination with younger women, Primemates delves into many political taboos usually associated with the intellectual.",Formato min incorrecto
tt0493949,Ramona and Beezus,Movie,Drama,2010,7.0,NO DATA,"['tt0493949', 'Joey King', 'Selena Gomez', 'Bridget Moynahan', 'John Corbett', 'Ginnifer Goodwin', 'Josh Duhamel', 'Jason Spevack', 'Sierra McCormick', 'Sandra Oh', 'Kate Zenna']",[],"Tratando de desmentir su imagen de molesta y conflictiva, Ramona diseña varias estrategias para ganar dinero y así aliviar los problemas económicos de su familia.",NO DATA
tt0494229,Good Sharma,Movie,Drama,2017,,NO DATA,"['tt0494229', 'Joan Allen', 'Vicky Arora', 'Billy Connolly', 'Allen Enlow', 'Ebrahim Jaffer', 'Pankaj Kapur', 'Ranjit Krishnamma', 'Santos Morales', 'Maulik Pancholy', 'Shernaz Patel']",[],An Indian Taxi driver in New York City goes back to his village and builds a school for girls.,100
tt0495037,O Inimigo Sem Rosto,Movie,Drama,2010,8.0,NO DATA,"['tt0495037', 'José Wallenstein', 'São José Correia', 'Paulo Nery', 'Maria João Bastos', 'António Melo', ""António Vitorino D'Almeida"", 'Filipe Ferrer', 'Suzana Borges', 'Albano Jerónimo', 'Cristina Carvalhal']",[],,85
tt0499608,Tranced,Movie,Drama,2010,,NO DATA,"['tt0499608', 'Josie Davis', 'Marshall Sylver', 'Meshach Taylor', 'Maria Conchita Alonso', 'Douglas Fisher', 'Kelli Kirkland', 'Slade Pearce', 'Katheryn Winnick', 'Kip Martin', 'Danielle Demski']",[],"Tranced will allow audience members to truly experience the movie in a whole new way. Tranced will hypnotize willing audience members to participate with the movie in a way no other movie going experience ever has. When the characters on the screen get hot or cold, so does the audience. When they ride a roller coaster, audience members will feel as though they too are... Leer todo",NO DATA
tt0758752,Love & Other Drugs,Movie,Drama,2011,1.0,NO DATA,"['tt0758752', 'Jake Gyllenhaal', 'Anne Hathaway', 'Judy Greer', 'Oliver Platt', 'Hank Azaria', 'Josh Gad', 'Gabriel Macht', 'George Segal', 'Jill Clayburgh', 'Kate Jennings Grant']",[],"En el Pittsburgh de los años 90, un vendedor de medicamentos inicia una relación con una joven que padece la enfermedad de Parkinson.",NO DATA
tt0770778,King of the Avenue,Movie,Drama,2010,9.0,NO DATA,"['tt0770778', 'Ving Rhames', 'Simon Rex', 'Esai Morales', 'Erick Nathan', 'Eddie B. Smith', 'Elizabeth Di Prinzio', 'Diego Alvarez', 'Javi Zoribel Fonalledas', 'Fard Nasir', 'Hemky Madera']",[],A young drug dealer sells his soul to the devil in order to become the #1 seller on the block.,NO DATA
tt0775543,Night Catches Us,Movie,Drama,2010,12.0,NO DATA,"['tt0775543', 'Anthony Mackie', 'Kerry Washington', 'Jamara Griffin', 'Sadiq Afif', 'Shango Rich', 'Ron Simons', 'Tariq Trotter', 'Damali Mason', 'Jann Ellis', 'Thomas Roy']",[],"In 1976, complex political and emotional forces are set in motion when a young man returns to the race-torn Philadelphia neighborhood where he came of age during the Black Power movement.",NO DATA
tt0775489,L'illusionniste,Movie,Drama,2010,7.0,NO DATA,"['tt0775489', 'Jean-Claude Donda', 'Eilidh Rankin', 'Duncan MacNeil', 'Raymond Mearns', 'James T. Muir', 'Tom Urie', 'Paul Bandey', 'Jacques Tati']",[],"Un ilusionista francés se queda sin trabajo y decide viajar a Escocia, donde conoce a una joven mujer. La vida de ambos para siempre.",NO DATA
tt0774519,El cielo elegido,Movie,Drama,2012,9.0,NO DATA,"['tt0774519', 'Juan Minujín', 'Osmar Núñez', 'Osvaldo Bonet', 'Jimena Anganuzzi', 'Javier Barceló', 'Adrian Caiafa', 'Teresa Cura', 'Héctor Díaz', 'Adrián Fondari', 'Daniel Fueyo']",[],A well-intentioned novice priest tries to stay out of two older clerics' criminal scheme. Until money and a girl come into play.,123
tt0780653,The Wolfman,Movie,Drama,2010,2.0,NO DATA,"['tt0780653', 'Benicio Del Toro', 'Anthony Hopkins', 'Emily Blunt', 'Simon Merrells', 'Gemma Whelan', 'Mario Marin-Borquez', 'Asa Butterfield', 'Cristina Contes', 'Art Malik', 'Malcolm Scates']",[],"Al regresar a su tierra ancestral, un hombre estadounidense es mordido, y posteriormente maldecido, por un hombre lobo.",NO DATA
tt0790663,The First Grader,Movie,Drama,2011,8.0,NO DATA,"['tt0790663', 'Naomie Harris', 'Oliver Litondo', 'Tony Kgoroge', 'Alfred Munyua', 'Shoki Mokgapa', 'Vusi Kunene', 'Agnes Simaloi', 'Kamau Mbaya', 'Emily Njoki', 'Lwanda Jawar']",[],The story of an 84 year-old Kenyan villager and ex Mau Mau veteran who fights for his right to go to school for the first time to get the education he could never afford.,NO DATA
tt0798817,13,Movie,Drama,2011,6.0,NO DATA,"['tt0798817', 'Sam Riley', 'Alice Barrett', 'Gaby Hoffmann', 'Jason Statham', 'Stephen Beach', 'Mickey Rourke', 'Emmanuelle Chriqui', 'Michael Berry Jr.', ""Mike D'Onofrio"", 'Starla Benford']",[],"Un joven ingenuo asume la identidad de un muerto y se ve envuelto en un mundo subterráneo de poder, violencia y azar donde los hombres apuestan a puerta cerrada sobre la vida de otros hombres.",NO DATA
tt0800092,Ironmen,Movie,Drama,2010,,NO DATA,"['tt0800092', 'Michael Carradine', 'Jena James', 'David Morse', 'Tony Devon', 'Paul Dooley', 'Seymore K. Casell', 'John Polito', 'Fred Thompson', 'Ivan Schofield', 'Sam Benedict']",[],An almost fatal injury gives a young man his challenge of a lifetime.,119
tt0800353,Nemesis,Movie,Drama,2010,10.0,NO DATA,"['tt0800353', 'Susanne Lothar', 'Ulrich Mühe', 'Janina Sachau', 'Gesine Cukrowski', 'Götz Schulte', 'Waldemar Kobus', 'Joanne Gläsel', 'Vincenzo Tanassi', ""Francesco D'Ignazio"", 'Hildegard Schroedter']",[],"Claire and Robert spend most of their time in a house they own in the beautiful and remote countryside in Italy. Their life seems to be perfect. But when Claire's sister gets murdered in the very same house, the traumatic event shakes up their relationship. Disappointment, fear and resentment they swept under the rug for years, resurface. Revealing the dark side of a ... Leer todo",83
tt0804497,It's Kind of a Funny Story,Movie,Drama,2010,10.0,NO DATA,"['tt0804497', 'Keir Gilchrist', 'Zach Galifianakis', 'Emma Roberts', 'Dana DeVestern', 'Lauren Graham', 'Jim Gaffigan', 'Karen Chilton', 'Aasif Mandvi', 'Jared Goldstein', 'Alan Aisenberg']",[],Un adolescente clínicamente deprimido comienza de nuevo después de ingresar a una sala de psiquiatría para adultos.,NO DATA
tt0815101,Ashes,Movie,Drama,2010,9.0,NO DATA,"['tt0815101', 'Firdous Bamji', 'Heather Burns', 'Maurice Carr', 'Samrat Chakrabarti', 'Vikram Chatwal', 'Melissa De Sousa', 'Angelo Fabara', 'Ron Cephas Jones', 'Wayne Kasserman', 'Ali Khan']",[],"Ashes is the story of a young Indo-American man who struggles in the inner city of New York to support himself and his mentally ill older brother. When a group of small time Indian gangsters offer Ashes an easy road to wealth, he pursues them with vigor. With his brother's health on the decline and Ashes on a steady path towards hardcore crime, Ashes must try to choos... Leer todo",77
tt0817177,Flipped,Movie,Drama,2010,9.0,NO DATA,"['tt0817177', 'Madeline Carroll', 'Callan McAuliffe', 'Rebecca De Mornay', 'Anthony Edwards', 'John Mahoney', 'Penelope Ann Miller', 'Aidan Quinn', 'Kevin Weisman', 'Morgan Lily', 'Ryan Ketzner']",[],Dos estudiantes de secundaria empiezan a sentirse atraídos el uno por el otro a pesar de ser polos opuestos.,NO DATA
tt0818172,Soupernatural,Movie,Drama,2010,,NO DATA,"['tt0818172', 'Dee Wallace', 'Lou Ferrigno', 'Kathy Garver', 'Pamela Sue Martin', 'Butch Patrick', 'Mark Goddard', 'Paul Petersen', 'Kristin Richardson', 'Ronnie Schell', 'Scott C. Davis']",[],What happens in a small town Newsroom when it is rumored that the Messiah is serving soup at a local Church Festival.,NO DATA
tt0831280,Waking Madison,Movie,Drama,2010,,NO DATA,"['tt0831280', 'Sarah Roemer', 'Elisabeth Shue', 'Imogen Poots', 'Samantha Beaulieu', 'McKinley Freeman', 'Erin Kelly', 'Chris Fry', 'Taryn Manning', 'Will Patton', 'Frances Conroy']",[],A woman suffering from multiple personality disorder tries to piece back together her life.,NO DATA
tt0842926,The Kids Are All Right,Movie,Drama,2010,12.0,NO DATA,"['tt0842926', 'Annette Bening', 'Julianne Moore', 'Mark Ruffalo', 'Mia Wasikowska', 'Josh Hutcherson', 'Yaya DaCosta', 'Kunal Sharma', 'Eddie Hassell', 'Zosia Mamet', 'Joaquín Garrido']",[],Dos niños concebidos por inseminación artificial llevan a su padre biológico a conocer su poco habitual vida familiar.,NO DATA
tt0840361,The Town,Movie,Drama,2010,10.0,NO DATA,"['tt0840361', 'Ben Affleck', 'Rebecca Hall', 'Jon Hamm', 'Jeremy Renner', 'Blake Lively', 'George Carroll', 'Owen Burke', 'Titus Welliver', 'Pete Postlethwaite', 'Chris Cooper']",[],"Un hábil grupo de ladrones roba un banco y mantiene como rehén a Claire, la subdirectora. Las cosas empiezan a complicarse cuando uno de los miembros de la banda se enamora de Claire.",NO DATA
tt0844866,Killer by Nature,Movie,Drama,2010,,NO DATA,"['tt0844866', 'Zachary Ray Sherman', 'Ron Perlman', 'Armand Assante', 'Lin Shaye', 'Haley Hudson', 'Richard Riehle', 'Richard Portnow', 'Svetlana Efremova', 'Jason Hildebrandt', 'Ron McCoy']",[],Horrific murders which once lived only in a young man's nightmares suddenly begin occurring in chilling reality in his hometown.,Formato min incorrecto
tt0850709,Risen,Movie,Drama,2011,5.0,NO DATA,"['tt0850709', 'Stuart Brennan', 'John Noble', 'Erik Morales', 'Shane Richie', 'Grainne Joughin', 'Ed Eales White', 'Boyd Clack', 'Helen Griffin', 'Simon Phillips', 'Leon Sua']",[],"The story of Howard Winstone is a compelling one. Howard became Featherweight Champion of the World at the age of 29 in 1968. What makes Howard's story quite remarkable is that as a young man he lost the tips of three fingers in an industrial accident of his home town of Merthyr Tydfil. The accident was so severe that he was unable to make a fist with his right hand, ... Leer todo",Formato min incorrecto
tt0852939,Bloudím,Movie,Drama,2010,10.0,NO DATA,"['tt0852939', 'Silvia Antolová', 'Hana Buresová', 'Sasa Gedeon', 'Pavel Hekela', 'Tomás Hodan', 'Vladimír Javorský', 'Hana Maciuchová', 'Rudolf Máhrla', 'Ales Petric', 'Dana Ruzicková']",[],Game of the reminiscence of the woman in the labyrinth of the city and time.,75
tt0853002,A Summer Song,Movie,Drama,2012,,NO DATA,"['tt0853002', 'Elizabeth Thompson', 'Heather Joy Budner', 'Andy Martinez Jr.', 'Katie Skipper', 'Irene B. Colletti', 'John Trapani', 'Dylan Totilo', 'Bill Teck', 'Yamil Piedra', 'Martica De Cardenas']",[],"Reluctant to enjoy her holiday with family, a contemptuous teen runs away and journeys through a time trip with a spiritual being who shows her the inevitable nature of destiny and her ability to change it.",NO DATA
tt0856796,Kolorádó Kid,Movie,Drama,2010,10.0,NO DATA,"['tt0856796', 'Zsolt Nagy', 'Lilla Sárosdi', 'Tibor Gáspár', 'Károly Hajduk', 'Péter Kokics', 'Zola Szabó', 'Mike Kelly', 'Béla Máriáss', 'Zoltán Varga', 'Zénó Kárász']",[],In the summer of 1959 Béla Kreuzer - a loader and gambler - is handcuffed and arrested. He is placed in detention and at first he thinks this is because his dubious activities on the racecourse but it soon turns out that the reason is his participation in the revolution in 1956. During the investigation old friends turn their backs on him as does his girlfriend. The o... Leer todo,111
tt0858500,Wide Blue Yonder,Movie,Drama,2012,5.0,NO DATA,"['tt0858500', 'Brian Cox', 'Lauren Bacall', 'James Fox', 'Hege Schøyen', 'Kåre Conradi', 'Ingrid Bolsø Berdal', 'Sverre Anker Ousdal', 'Anne Ryg', 'Elsa Lystad', 'Astrid Overå']",[],"A black comedy about an old rogue named Wally, who breaks all the rules to fulfill an old friends dying wish to be buried at sea.",88
tt0871893,"Surprise, Surprise",Movie,Drama,2010,8.0,NO DATA,"['tt0871893', 'Travis Michael Holder', 'Deborah Shelton', 'John Brotherton', 'Lucas Elliot Eberl', 'Jesse C. Boyd', 'Mary Jo Catlett']",[],"A closeted TV star and his recently disabled, much younger lover find the older man has a troubled, streetwise, 15-year-old homophobic son he never knew existed to add to their already strained household.",Formato min incorrecto
tt0878835,Please Give,Movie,Drama,2010,7.0,NO DATA,"['tt0878835', 'Catherine Keener', 'Oliver Platt', 'Rebecca Hall', 'Elizabeth Keener', 'Elise Ivy', 'Josh Pais', 'Sarah Steele', 'Ann Morgan Guilbert', 'Amanda Peet', 'Griffin Frazen']",[],"En la ciudad de Nueva York, un marido y su mujer se enfrentan con las nietas de la anciana que vive en el apartamento que posee la pareja.",NO DATA
tt0879870,Eat Pray Love,Movie,Drama,2010,10.0,NO DATA,"['tt0879870', 'Julia Roberts', 'Javier Bardem', 'Richard Jenkins', 'Viola Davis', 'I. Gusti Ayu Puspawati', 'Hadi Subiyanto', 'Billy Crudup', 'A. Jay Radcliff', ""Mike O'Malley"", 'Ashlie Atkinson']",[],"""Una mujer casada se da cuenta de lo infeliz que es realmente su matrimonio, y de que su vida tiene que ir en una dirección diferente. Después de un doloroso divorcio, ella emprende un viaje alrededor del mundo para """"encontrarse a sí misma"""".""",NO DATA
tt0887161,Repo,Movie,Drama,2010,,NO DATA,"['tt0887161', 'Benjamin Gourley', 'Jason Mewes', 'Izabella Miko', 'Lindsey McKeon', 'Sunny Mabrey', 'Patrick Muldoon', 'David Quane', 'Zack Ward', 'Frankie J. Allison', 'Matt Mattson']",[],"Leon and TJ are best friends and repo men. After ten years, with a high school reunion looming, Leon wants out of the repo business. TJ has concocted a hair-brained scheme to steal all the cars they've repoed. When the plan fails, it falls to Leon to save TJ from his own plan.",Formato min incorrecto
tt0887751,Kavod,Movie,Drama,2010,5.0,NO DATA,"['tt0887751', 'Moran Atias', 'Nataly Attiya', 'Icho Avital', 'Axelle Azoulay', 'Shmil Ben Ari', 'Shirly Brener', 'Itay Buzaglo', 'Alon Dahan', 'Meital Faran', 'Sami Huri']",[],Two Maroccon organized crime families suffer the tragedies of their respective lives.,118
