tt0433398,Journey from the Fall,"7,2",NO DATA
tt0433364,December Ends,"7,2",NO DATA
tt0434215,Flicka,"6,0",54
tt0435751,The Still Life,"4,7",NO DATA
tt0436331,Friends with Money,"5,8",72
tt0434139,The Last Kiss,"6,4",46
tt0434541,Macbeth,"4,6",49
tt0435680,Kidulthood,"6,7",77
tt0436216,De particulier à particulier,"5,1",NO DATA
tt0436062,El amor y la ciudad,"4,2",NO DATA
tt0435517,Volando voy,"6,3",NO DATA
tt0436343,The Garden,"4,6",26
tt0436013,Die Österreichische Methode,"5,1",4
tt0436460,Kiss Me Again,"4,9",4
tt0436697,The Queen,"7,3",97
tt0437182,Family: Ties of Blood,"5,7",50
tt0437459,Rollin' with the Nines,"5,4",74
tt0437450,Ra Choi,"7,0",NO DATA
tt0437232,Catch a Fire,"6,7",74
tt0437777,Something New,"6,6",61
tt0437545,Welcome Back to the Barrio,"6,7",NO DATA
tt0437691,L'équilibre de la terreur,"7,1",NO DATA
tt0437800,Akeelah and the Bee,"7,4",86
tt0437888,Brutal,"5,0",87
tt0438204,Mad Cowgirl,"4,6",33
tt0438986,Gakseoltang,"6,5",NO DATA
tt0438053,Gente comun,"4,6",NO DATA
tt0439860,Tu vida en 65',"6,8",NO DATA
tt0439848,These Foolish Things,"5,4",NO DATA
tt0439179,Fat Girls,"5,0",32
tt0439885,Wu Qingyuan,"6,1",NO DATA
tt0439662,Fanaa,"7,1",100
tt0438329,Noel: Poeta da Vila,"6,7",NO DATA
tt0439654,Jopog manura 3,"6,3",59
tt0438296,Push,"4,4",31
tt0439581,Gadkie lebedi,"6,9",NO DATA
tt0439833,Steel City,"6,3",83
tt0438315,Peaceful Warrior,"7,2",25
tt0439289,Running with Scissors,"6,1",32
tt0441762,Ein Freund von mir,"6,9",NO DATA
tt0441633,Riisuttu mies,"5,7",NO DATA
tt0441774,Lonely Hearts,"6,4",48
tt0440961,Beautiful Dreamer,"6,0",6
tt0440978,Strajk - Die Heldin von Danzig,"6,8",87
tt0441818,A Woman in Winter,"5,6",NO DATA
tt0441909,Volver,"7,6",91
tt0442236,Fuga,"6,3",50
tt0443354,Écoute le temps,"5,8",3
tt0443543,The Illusionist,"7,5",NO DATA
tt0444112,Fauteuils d'orchestre,"6,7",74
tt0443455,Brand Upon the Brain! A Remembrance in 12 Chapters,"7,3",NO DATA
tt0446407,Mulheres do Brasil,"6,8",NO DATA
tt0444648,Punk Love,"5,5",73
tt0444418,Selon Charlie,"5,1",93
tt0442781,Varalaaru,"7,3",NO DATA
tt0443527,The Hamiltons,"5,0",NO DATA
tt0443512,Forgiving the Franklins,"6,2",60
tt0443448,O Jerusalem,"6,0",36
tt0445853,Zuo tou,"4,6",4
tt0444415,Return to Rajapur,"6,0",67
tt0443604,"Paradise, Texas","5,8",NO DATA
tt0444182,Indigènes,"7,0",NO DATA
tt0446458,Sans elle,"5,6",NO DATA
tt0444641,Halim,"5,9",92
tt0446442,Quelques jours en septembre,"5,2",NO DATA
tt0443456,Breaking and Entering,"6,5",34
tt0446370,Mon fils à moi,"6,7",4
tt0444915,Tathastu,"4,5",NO DATA
tt0443489,Dreamgirls,"6,6",79
tt0443686,Urban Scarecrow,"7,4",NO DATA
tt0444631,Forgiven,"6,5",60
tt0444284,Müetter,"5,9",NO DATA
tt0444341,Komma,"6,0",NO DATA
tt0447301,The Memsahib,"6,6",20
tt0446298,Civic Duty,"6,2",96
tt0446687,Driving Lessons,"6,6",48
tt0446771,Red Ridge,"4,2",NO DATA
tt0446046,Take the Lead,"6,6",44
tt0444840,Humko Deewana Kar Gaye,"5,2",72
tt0445691,Salvador (Puig Antich),"7,2",NO DATA
tt0445946,The Contract,"5,6",28
tt0445035,Nail Polish,"6,8",NO DATA
tt0446059,Huo Yuan Jia,"7,6",73
tt0447619,Le Concile de Pierre,"4,8",NO DATA
tt0448119,Sin ti,"6,9",NO DATA
tt0448166,Two Weeks,"6,4",19
tt0445960,Eréndira la indomable,"6,9",NO DATA
tt0446755,The Painted Veil,"7,4",74
tt0449303,Kráska v nesnázích,"6,8",NO DATA
tt0445990,Invincible,"7,0",72
tt0448239,Offset,"5,9",30
tt0448149,Things That Hang from Trees,"5,3",21
tt0447496,Tramvay,"5,8",NO DATA
tt0448075,The Night Listener,"5,9",40
tt0448131,La stella che non c'è,"6,7",NO DATA
tt0448124,Snow Cake,"7,4",65
tt0447918,Mare nero,"4,3",NO DATA
tt0450784,L'homme qui rêvait d'un enfant,"6,6",NO DATA
tt0450972,As You Like It,"6,1",36
tt0450340,Unknown,"6,4",38
tt0448400,Rohtenburg,"5,2",NO DATA
tt0450836,Una rosa de Francia,"5,3",7
tt0449189,Banaras,"6,1",NO DATA
tt0448251,Running Springs,"5,2",NO DATA
tt0449851,La doublure,"6,6",NO DATA
tt0449318,Miriam,"7,3",14
tt0448564,Irresistible,"5,7",20
tt0451271,Running Out of Time in Hollywood,"8,8",8
tt0452003,The Bet,"5,5",93
tt0452011,The Conclave,"6,5",NO DATA
tt0450680,Flandres,"6,5",NO DATA
tt0450259,Blood Diamond,"8,0",NO DATA
tt0449467,Babel,"7,5",69
tt0449031,Halal Harry,"5,1",NO DATA
tt0449059,Little Miss Sunshine,"7,8",91
tt0451166,Premium,"5,7",88
tt0449999,Kabhi Alvida Naa Kehna,"6,0",58
tt0450121,Rosso come il cielo,"7,7",97
tt0449959,Grounding - Die letzten Tage der Swissair,"6,9",60
tt0449607,Lettere dal Sahara,"6,8",NO DATA
tt0449570,Buddha Wild: Monk in a Hut,"5,6",NO DATA
tt0451135,My Brother,"5,1",47
tt0450506,Suburban Mayhem,"5,8",20
tt0450140,The End of Silence,"5,6",46
tt0451176,Quinceañera,"7,0",87
tt0450440,Ik omhels je met 1000 armen,"6,6",NO DATA
tt0451102,The Lost,"5,8",83
tt0450232,16 Blocks,"6,6",55
tt0451221,The Elephant King,"6,2",70
tt0451232,Time and Tide,"6,8",100
tt0451264,The Waiters,"6,4",NO DATA
tt0452780,Les fragments d'Antonin,"7,0",7
tt0453194,Remake,"6,3",33
tt0452634,In a Day,"6,8",NO DATA
tt0452701,Undoing,"4,3",NO DATA
tt0455861,Wie Licht schmeckt,"5,6",NO DATA
tt0452633,Komm näher,"7,0",7
tt0452180,Krojaceva tajna,"2,8",NO DATA
tt0452624,The Good German,"6,0",NO DATA
tt0452345,No. 2,"6,5",58
tt0452643,Love and Other Disasters,"6,1",NO DATA
tt0452594,The Break-Up,"5,8",34
tt0452971,Azuloscurocasinegro,"7,1",NO DATA
tt0452943,Amor en defensa propia,"6,7",NO DATA
tt0453376,Kardia,"5,0",NO DATA
tt0454536,La raison du plus faible,"6,8",NO DATA
tt0454482,January 2nd,"7,0",7
tt0454932,Roman,"5,4",40
tt0455537,The House of Usher,"3,9",23
tt0456111,La noche de los girasoles,"7,1",NO DATA
tt0452637,Lady in the Water,"5,5",25
tt0455958,The Groomsmen,"6,0",53
tt0455841,Ways of the Flesh,"4,3",NO DATA
tt0454235,Pura sangre,"6,8",NO DATA
tt0454824,Flyboys,"6,5",33
tt0455853,When I Find the Ocean,"4,3",46
tt0456144,Lage Raho Munna Bhai,"8,0",90
tt0455612,Madea's Family Reunion,"5,3",26
tt0454096,Caterpillar Wish,"6,7",58
tt0455957,Goya's Ghosts,"6,9",30
tt0456287,Arena en los bolsillos,"5,9",NO DATA
tt0454879,Journey to the End of the Night,"5,7",NO DATA
tt0456020,Waist Deep,"5,8",28
tt0456467,Un mundo maravilloso,"6,8",74
tt0454396,Aryan: Unbreakable,"4,4",30
tt0454602,Fair Play,"6,2",NO DATA
tt0455988,The Elder Son,"5,5",NO DATA
tt0456481,Jaan-E-Mann: Let's Fall in Love... Again,"6,1",NO DATA
tt0454429,Chingaari,"4,7",60
tt0454848,Inside Man,"7,6",86
tt0454921,The Pursuit of Happyness,"8,0",NO DATA
tt0455149,Lost and Found,"4,0",7
tt0456698,Va a ser que nadie es perfecto,"5,8",NO DATA
tt0457024,Knyaz Vladimir. Film pervyy,"6,7",NO DATA
tt0454931,Requiem,"6,9",86
tt0454776,Amazing Grace,"7,4",NO DATA
tt0455590,The Last King of Scotland,"7,6",87
tt0454814,Drawn in Blood,"5,7",NO DATA
tt0455948,Eve of Understanding,"4,6",NO DATA
tt0455942,The Elk Hotel,"5,5",NO DATA
tt0455978,Midnight Money,"8,4",NO DATA
tt0455933,Dead Man's Cards,"5,3",50
tt0457297,The Butterfly Effect 2,"4,5",27
tt0457201,New York Waiting,"6,3",64
tt0456041,Anche libero va bene,"7,4",NO DATA
tt0457430,El laberinto del fauno,"8,2",95
tt0457302,Choking Man,"5,9",NO DATA
tt0457418,Amor xtremo,"4,4",NO DATA
tt0457488,The Standard,"6,4",83
tt0457936,Hell,"4,9",67
tt0458386,Haunting Villisca,"6,5",NO DATA
tt0458352,The Devil Wears Prada,"6,9",75
tt0458017,Mixed Doubles,"6,5",67
tt0457523,Walker Payne,"6,0",NO DATA
tt0457323,Down the P.C.H.,"4,4",NO DATA
tt0457308,Come Early Morning,"6,2",5
tt0457642,98 Octanas,"4,4",NO DATA
tt0458242,Laitakaupungin valot,"6,8",NO DATA
tt0458509,Turn Left,"1,9",NO DATA
tt0457807,El boquete,"5,6",NO DATA
tt0457655,Efter brylluppet,"7,7",87
tt0458203,When I Find Bin Laden,"7,2",NO DATA
tt0458367,Right at Your Door,"6,0",69
tt0459116,Nachbeben,"6,7",NO DATA
tt0458522,El cantante,"5,5",25
tt0457572,Fido,"6,7",72
tt0458072,Provoked: A True Story,"6,4",28
tt0459471,Mrs.,"6,4",69
tt0459438,Ladrones y mentirosos,"6,5",64
tt0459516,Pudhu Pettai,"8,5",89
tt0459412,Les irréductibles,"5,5",5
tt0460034,Transe,"6,1",NO DATA
tt0460012,Svolochi,"6,0",6
tt0460792,Fast Food Nation,"6,3",NO DATA
tt0460342,Toi et moi,"5,6",NO DATA
tt0460791,The Fall,"7,8",62
tt0460037,El triunfo,"6,7",NO DATA
tt0459885,Lili et le baobab,"6,8",NO DATA
tt0460829,Inland Empire,"6,8",72
tt0459502,Les petites vacances,"6,4",NO DATA
tt0459880,Lady Chatterley,"6,7",NO DATA
tt0461062,Holiday,"4,4",50
tt0459877,Kuldrannake,"4,6",NO DATA
tt0460484,Kiltro,"5,5",50
tt0460902,Played,"4,3",11
tt0459961,La bicicleta,"5,8",NO DATA
tt0460740,Cashback,"7,1",47
tt0460611,The Work and the Glory III: A House Divided,"6,2",80
tt0460848,Life and Lyrics,"5,3",64
tt0460480,Juventude em Marcha,"6,9",NO DATA
tt0460703,Aces,"2,8",20
tt0460925,The Sasquatch Gang,"6,2",NO DATA
tt0460492,Der letzte Zug,"6,6",80
tt0460812,Griffin & Phoenix,"6,9",NO DATA
tt0460985,Voyeur,"4,3",NO DATA
tt0461200,Dhadkanein,"4,8",NO DATA
tt0461323,Pyare Mohan,"3,4",38
tt0460989,The Wind that Shakes the Barley,"7,5",90
tt0462200,Black Snake Moan,"6,9",66
tt0462338,The Hoax,"6,7",42
tt0462392,LOL,"4,7",100
tt0462373,Joy Division,"6,0",100
tt0462033,Stranded,"6,8",33
tt0462590,Step Up,"6,5",21
tt0463486,L'ivresse du pouvoir,"6,3",NO DATA
tt0463287,La belle bête,"5,6",NO DATA
tt0461653,The Payback,"5,4",NO DATA
tt0461813,A Mind of Her Own,"5,1",56
tt0462419,The Memorial Counselor,"6,7",NO DATA
tt0462573,Tomorrow Is Today,"7,1",NO DATA
tt0461694,Vier Minuten,"7,3",NO DATA
tt0462683,L'homme de sa vie,"6,6",NO DATA
tt0462571,The Tillamook Treasure,"4,9",NO DATA
tt0462264,Drifting Elegant,"7,3",NO DATA
tt0462421,Mentor,"6,0",18
tt0463283,"Antonio Vivaldi, un prince à Venise","4,4",2
tt0464098,Loren Cass,"5,0",69
tt0463312,Sök,"4,8",NO DATA
tt0462690,Le lièvre de Vatanen,"5,1",NO DATA
tt0463385,Un dimanche à Kigali,"7,2",NO DATA
tt0462594,Verschwinden,"6,7",NO DATA
tt0462498,Quarter Life Crisis,"3,6",10
tt0462242,El custodio,"6,5",NO DATA
tt0462579,The Treatment,"5,8",68
tt0462230,Cobrador: In God We Trust,"5,7",55
tt0461970,Invisible Waves,"6,5",61
tt0464086,"Lenexa, 1 Mile","5,6",56
tt0465146,Animals ferits,"4,8",NO DATA
tt0463381,Transylvania,"6,7",NO DATA
tt0463298,Cuando rompen las olas,"6,6",NO DATA
tt0464320,Wild Seven,"3,9",14
tt0465241,Le passager de l'été,"6,3",NO DATA
tt0465407,Eye of the Dolphin,"5,6",NO DATA
tt0465376,Aisa Kyon Hota Hai?,"3,9",NO DATA
tt0465188,Nuovomondo,"6,8",NO DATA
tt0465509,Jumping Off Bridges,"6,6",NO DATA
tt0465160,La Californie,"5,2",NO DATA
tt0464095,The Lives of the Saints,"4,8",NO DATA
tt0464049,The History Boys,"6,8",65
tt0464071,Sillunu Oru Kadhal,"7,1",NO DATA
tt0464842,La traductrice,"6,3",NO DATA
tt0465676,Ye yan,"6,4",NO DATA
tt0465600,Shanghai Red,"5,4",NO DATA
tt0465658,Up on the Rope,"8,1",37
tt0464029,Grbavica,"7,2",98
tt0464160,Chup Chup Ke,"6,9",70
tt0464955,Fehér tenyér,"7,4",NO DATA
tt0465140,Los aires difíciles,"5,8",NO DATA
tt0464828,Quand j'étais chanteur,"6,4",NO DATA
tt0464163,Punchcard Player,"6,5",NO DATA
tt0464672,Nelegal,"5,6",NO DATA
tt0464038,Hana yori mo naho,"6,6",NO DATA
tt0465109,L'éclaireur,"5,9",NO DATA
tt0466561,Karaula,"7,6",NO DATA
tt0464061,I'm Reed Fish,"5,7",NO DATA
tt0466845,Infinite Justice,"5,2",86
tt0465440,Disappearances,"4,9",52
tt0467116,The Valley of Tears,"2,4",NO DATA
tt0467111,A Broken Sole,"6,2",NO DATA
tt0466856,ATL,"6,1",62
tt0466500,Råzone,"6,3",NO DATA
tt0466460,Khosla Ka Ghosla!,"8,3",90
tt0466909,The Omen,"5,5",26
tt0466179,"Martín Fierro, el ave solitaria","5,9",NO DATA
tt0466174,Andersen. Zhizn bez lyubvi,"5,5",NO DATA
tt0466403,Unnatural & Accidental,"4,6",57
tt0468492,Gwoemul,"7,1",NO DATA
tt0467475,Musikanten,"4,5",NO DATA
tt0468545,Section 8,"4,2",NO DATA
tt0468094,The Road to Guantanamo,"7,4",86
tt0465903,Les enfants du pays,"5,3",NO DATA
tt0465551,Notes on a Scandal,"7,4",4
tt0466895,Mercy Street,"7,5",NO DATA
tt0465553,One-Third,"4,1",43
tt0465963,1:1,"6,1",44
tt0466665,The Architect,"5,5",37
tt0466472,The Plague,"4,1",17
tt0466899,The Moment After II: The Awakening,"4,7",NO DATA
tt0466399,Ten Canoes,"6,9",98
tt0466965,Sacred Evil,"6,1",NO DATA
tt0468463,The Conrad Boys,"5,9",33
tt0468548,The Situation,"6,3",83
tt0468834,Perl oder Pica,"6,2",NO DATA
tt0468521,The Night of the White Pants,"5,7",NO DATA
tt0468580,We Go Way Back,"6,3",NO DATA
tt0468489,Half Nelson,"7,1",NO DATA
tt0468458,Brother's Shadow,"6,0",33
tt0468535,Poppies,NO DATA,NO DATA
tt0468704,Deiji,"7,4",7
tt0468526,Old Joy,"6,8",85
tt0469263,The Astronaut Farmer,"6,3",58
tt0468869,La silla,"4,5",NO DATA
tt0468533,Paved with Good Intentions,"7,6",NO DATA
tt0468816,Nacido y criado,"6,3",5
tt0471030,Red Road,"6,8",87
tt0469045,Broken,"5,4",31
tt0470302,Fang xiang zhi lu,"7,1",7
tt0470283,Dosar,"7,5",NO DATA
tt0469027,Bangaram,"4,5",NO DATA
tt0469641,World Trade Center,"6,0",66
tt0469043,Bred in the Bone,"7,0",NO DATA
tt0470000,Wicked Little Things,"5,0",5
tt0470705,Bug,"6,1",61
tt0471646,Darwaza Bandh Rakho,"5,4",NO DATA
tt0470614,Yun Hota Toh Kya Hota,"6,4",68
tt0470290,La edad de la peseta,"6,6",NO DATA
tt0471009,Just Like the Son,"6,7",46
tt0469689,The Last Time,"6,0",35
tt0471930,Who Loves the Sun,"5,9",89
tt0469941,Mansfeld,"6,4",NO DATA
tt0469897,Diggers,"6,3",68
tt0470154,Rokonok,"5,5",33
tt0470055,Open Water 2: Adrift,"5,2",45
tt0469102,The Horrible Flowers,"7,4",NO DATA
tt0469066,Descansos,"5,8",NO DATA
tt0472175,Saving Shiloh,"6,2",41
tt0472268,The Flying Scotsman,"7,0",50
tt0472259,Alone with Her,"6,0",6
tt0473365,I.R.A.: King of Nothing,"4,3",31
tt0473453,Bondage,"6,5",5
