id_pelicula,nombre_pelicula,puntos_imdb
tt11306684,"Feng ping lang jing",6
tt10056322,MeloDylan,6
tt14104600,"Un año, una noche",6
tt11681282,"Le bal des folles",6
tt11122430,Untimely,6
tt2988396,"Doar cu buletinul la Paris",6
tt11394340,Summertime,6
tt10409958,"The Black Forest",6
tt1935859,"Miss Peregrine's Home for Peculiar Children",6
tt10102080,"Range Roads",6
tt2460506,"Mi America",6
tt14438964,Goodbye,6
tt2296747,"En mai, fais ce qu'il te plaît",6
tt3172126,Undrafted,6
tt10122846,Cult,6
tt0376479,"American Pastoral",6
tt11991786,"Le Guide de la famille parfaite",6
tt12021096,"Kabaad- The Coin",6
tt12229978,Humble,6
tt10984600,"The last midnight chapter 2: The Wicked Die Young",6
tt24787322,"Gurudev Hoysala",6
tt11137920,Garuda,6
tt10383816,Delfin,6
tt12985342,Sinjar,6
tt10380900,"Petrovy v grippe",6
tt10261338,Rakuen,6
tt11423540,"Buiten is het feest",6
tt12144262,Paloma,6
tt14780982,"Rifle Ganj",6
tt2748060,"8 Tiros",6
tt2702946,"Estrellas solitarias",6
tt26733635,"Sulaikha Manzil",6
tt11006636,"Ivie wie Ivie",6
tt11306488,Kapatadhaari,6
tt10396450,Karmalink,6
tt12206218,Kilakoltatás,6
tt10603466,"A Febre",6
tt10115638,"A mano disarmata",6
tt2262161,"Sunset Song",6
tt12048234,"Save the Cinema",6
tt10856420,"Pro Petra i Pavla",6
tt15255958,"Comedy Queen",6
tt14313434,L'astronaute,6
tt10551450,Twivortiare,6
tt10015812,"Death Whisper",6
tt10461352,"Sunshine Family",6
tt2903186,Broer,6
tt10327136,"Mokalik (Mechanic)",6
tt14878070,"Mimorádná událost",6
tt10488406,"All About ING",6
tt15337340,"Nosaltres no ens matarem amb pistoles",6
tt11394288,"Blanco de Verano",6
tt10149938,499,6
tt2934218,"Skin Deep",6
tt2610468,Autrui,6
tt15310458,"Ingen kender dagen",6
tt10633542,"Mahasiswi Baru",6
tt10334410,"Le bonheur des uns...",6
tt1668016,"A Real Vermeer",6
tt25161220,"All the Colours of the World Are Between Black and White",6
tt10953232,"Bristol Fashion",6
tt11396276,Prarambha,6
tt2980210,"A Hologram for the King",6
tt2975598,"The Happiest Place on Earth",6
tt3184666,"My Feral Heart",6
tt2188901,Ochentaisiete,6
tt10189466,"Love Me Tender",6
tt10309574,"Winter Song",6
tt10295902,Hemelrijken,6
tt10038660,"Virgen de San Juan, cuatro siglos de milagros",6
tt10239320,"The Surrogate",6
tt0790770,"Miles Ahead",6
tt10515926,"Half Brothers",6
tt10643158,"Rom An",6
tt2518190,"Warrior Road",6
tt2721744,"City 40",6
tt2381941,Focus,6
tt2193247,Fauves,6
tt10494260,"A Fool in Love, Love Like a Fool",6
tt11167918,Chroma,6
tt10438512,"La ruche",6
tt10199914,"The Boys in the Band",6
tt10121894,"In Search of Echo",6
tt11132342,Teräsleidit,6
tt3472928,"To Be a Miss",6
tt15097144,"Mon chat et moi, la grande aventure de Rroû",6
tt10123698,Miss,6
tt10456640,"Present Still Perfect",6
tt11460818,Helmet,6
tt2649554,"Midnight Special",6
tt10166880,"Vera andrron detin",6
tt6039708,Mascotte,6
tt12908110,"Mr. Harrigan's Phone",6
tt14644048,"Goutte d'or",6
tt26470641,"Coeur de slush",6
tt13477638,"Love and Love Not",6
tt2946610,"Christmas at Draculas",6
tt10367074,"Red Sandra",6
tt3068932,Jessica,6
tt2946942,"Ma folie",6
tt2251828,Territoriya,6
tt14465406,"Love Story Ma Locho Padyo",6
tt10622694,Open,6
tt10132976,"Le sel des larmes",6
tt13793230,Jaadugar,6
tt3950032,"Happy Birthday, Toby Simpson",6
tt2361746,Haraamkhor,6
tt2262315,"The Good Neighbor",6
tt2947064,"Chasing Gold",6
tt10152722,"Wanda, mein Wunder",6
tt10620868,#Saraitda,6
tt11131918,"Everything in the End",6
tt14624330,"Arsenault & Fils",6
tt3174376,"Before I Wake",6
tt3184964,"Occupy, Texas",6
tt10272534,"Lvx Æterna",6
tt11131464,"The Novice",6
tt26542144,"Adai Mazhai Kaalam",6
tt14195192,Puzhu,6
tt1972657,"Final Dance",6
tt13919802,Anek,6
tt26343137,"Cidade Rabat",6
tt3013610,"Mia madre",6
tt11388990,"I Carry You with Me",6
tt10795930,"Rentang Kisah",6
tt10247750,"Palazzo di giustizia",6
tt10195976,"Zui hao de wo men",6
tt11746688,Mostro,6
tt26448971,Mul-an-e-seo,6
tt15494038,"Ame wo Tsugeru Hyôryû Danchi",6
tt1733731,"46, xx",6
tt10472290,"Lxs chicxs de las motitos",6
tt11464246,"Los fantasmas",6
tt10687166,"Coming Home Again",6
tt10482504,"The Trip to Greece",6
tt1720035,"59 Seconds",6
tt11294544,"Lo invisible",6
tt11694776,"Los Dias Que No Estuve",6
tt10409554,Bashtata,6
tt2359352,"Beautiful Garden",6
tt3096948,"Opening Night",6
tt11069038,Suro,6
tt10080996,"Gujarat 11",6
tt10452854,"The 24th",6
tt1740683,Mesteren,6
tt1105355,"Good Ol' Boy",6
tt10047128,"De hormigón armado",6
tt10934196,"Juzni vetar 2: Ubrzanje",6
tt10534030,Dramarama,6
tt13986278,"The Ordinaries",6
tt10662528,"La paloma y el lobo",6
tt11023732,"Virata Parvam",6
tt3292080,"The Journey Is the Destination",6
tt10243774,"Bad Honey",6
tt26441800,"Xue yun",6
tt3034554,Storage,6
tt11003218,Pig,6
tt3230660,"Cardboard Boxer",6
tt1943783,"Radio America",6
tt10520386,"Depois a Louca Sou Eu",6
tt1135989,"A Tale of Love and Darkness",6
tt3467914,"Tommy's Honour",6
tt10178386,"No Man's Truth",6
tt27120897,Losutokea,6
tt2786524,"Bigger Than the Beatles",6
tt11380884,"Farewell Amor",6
tt10243992,"I'm Your Woman",6
tt11202174,"Juvana 2",6
tt3477172,"Restored Me",6
tt10011336,"Lucky Grandma",6
tt11497346,"Malgudi Days",6
tt26425912,"B 32 Muthal 44 Vare",6
tt11250720,One,6
tt10163286,"Benden Hikâyesi",6
tt10658198,Sanctorum,6
tt15434142,Uwijja,6
tt12015752,"Vuelta al perro",6
tt10449460,Romang,6
tt10798072,Padrenostro,6
tt11114992,Sanremo,6
tt3061218,"The Rain",6
tt13357236,Tisdagsklubben,6
tt3179350,"Welcome to the Men's Group",6
tt1401621,"A Boy Called Po",6
tt1702429,"Eisenstein in Guanajuato",6
tt10540024,"Bumi Manusia",6
tt3920094,"In a Year",6
tt2877192,Changeover,6
tt14592184,Niagara,6
tt11468156,Kabadadaari,6
tt11646964,Sirin,6
tt11563836,"Da ying jia",6
tt27035082,Voice,6
tt11559138,"El cazador",6
tt10428348,"The Fourth Wall",6
tt10407272,"Deux moi",6
tt2644140,"Ezer Kenegdo",6
tt11596782,"Mann Fakiraa",6
tt2176778,"From Ashes",6
tt13275496,"Khushi Khushiyagi",6
tt11313944,"Layla Majnun",6
tt11781806,Albatros,6
tt11758436,"Las cosas donde ya no estaban",6
tt2056704,ProGamer,6
tt13295004,Soo,6
tt26345511,"Asab keshi",6
tt10208194,"Family Romance, LLC",6
tt3704434,"Saturn Returns",6
tt11041106,"The Justice of Bunny King",6
tt11999602,"Actual People",6
tt2118624,"The Final Girls",6
tt10737918,"Shin Ultraman",6
tt11193838,"Bu Lao Qi Shi",6
tt14307536,"A Jazzman's Blues",6
tt1659198,"Darkness Into Light",6
tt10356932,"Jilbab Traveler: Love Sparks in Korea",6
tt10937434,Ultras,6
tt10414756,"Party Hard",6
tt2288107,"The Screenwriters",6
tt1674771,Entourage,6
tt3266936,"Montenegro Road Movie",6
tt10223552,Litigante,6
tt26598867,"Tokyo Revengers 2: Bloody Halloween - Decisive Battle",6
tt10514056,Unsilenced,6
tt15478884,"The One for Sarah",6
tt3142468,Fluefangeren,6
tt2719024,"Beautiful Destroyer",6
tt11444820,"Vellai Yaanai",6
tt11131638,"Fino ad essere felici",6
tt14128670,Kimi,6
tt2349944,"To agori sti gefyra",6
tt1610525,"The Bleeder",6
tt12450164,"A Faraway House",6
tt10816484,"18 regali",6
tt10015248,"Kader Postasi",6
tt11580628,"Drama Girl",6
tt2946542,"Las Vegas Story",6
tt27127629,"Yaaran Da Rutbaa",6
tt18568648,"La hembrita",6
tt26763353,"La huella de unos labios",6
tt10778840,"Dwitiyo Purush",6
tt2493486,"Last Knights",6
tt2290397,Alaska,6
tt24076146,"The Persian Version",6
tt25582396,"Kishibe Rohan Rûvuru e iku",6
tt12330184,R#J,6
tt11012790,"Vera De Verdad",6
tt15257116,"Palm Trees and Power Lines",6
tt10618286,Mank,6
tt2241351,"Money Monster",6
tt11214972,"A1 Express",6
tt11358398,"Namsanui bujangdeul",6
tt10127628,Jakkanna,6
tt2378830,"Sommeren '92",6
tt10290062,"Si Doel the Movie 2",6
tt2783674,"Jose Canseco: The Truth Hurts",6
tt10791152,Supereroi,6
tt2097331,"The Family Fang",6
tt10187208,"A Boy Called Christmas",6
tt15276374,"Ya Ben Ölürsem",6
tt10176320,"Belle Douleur",6
tt14838060,"Room 7",6
tt11090306,"La Fortaleza",6
tt3100274,"Manhattan Nocturne",6
tt10377314,"Cold Feet",6
tt13814180,Messy,6
tt11188560,"Smagen af sult",6
tt12578564,Bergen,6
tt13409590,"Ghost Writer 2",6
tt2654572,"The Preppie Connection",6
tt10576540,"Effetto Domino",6
tt2690560,"Reality Show",6
tt15547676,"De Zeven Spiegels",6
tt10366954,"1956, Central Travancore",6
tt11741044,"I Was a Simple Man",6
tt10922066,"Ice 2",6
tt10485822,"Vivre à 100 milles à l'heure",6
tt2538222,"Me estás matando Susana",6
tt11188734,"Sous les étoiles de Paris",6
tt2381991,"The Huntsman: Winter's War",6
tt1312235,Fearless,6
tt11656988,"Melbourne Rewind",6
tt11898882,"Bosch & Rockit",6
tt11357580,Luz,6
tt7466442,"The Bob's Burgers Movie",6
tt3653132,"Ivan and the Dogs",6
tt12340568,"Is-Sriep Regghu Saru Velenuzi",6
tt0119527,Deceiver,6
tt0119743,"My Son the Fanatic",6
tt0120259,"Silvester Countdown",6
tt0119622,"The Marksmen",6
tt0119284,"La herida luminosa",6
tt0120134,"Sin querer",6
tt0118175,Winterblume,6
tt0160444,"Lan yue",6
tt0219668,"The Emissary: A Biblical Epic",6
tt0318729,Sulamit,6
tt0124115,"Le septième ciel",6
tt0119467,"Kiss or Kill",6
tt0119818,"Liang ge zhi neng huo yi ge",6
tt0119373,Inside/Out,6
tt0118756,"Le bossu",6
tt0160539,"Modré z nebe",6
tt0119225,Gridlock'd,6
tt0119284,"La herida luminosa",6
tt0119278,"Chicago Cab",6
tt0118858,"City of Dark",6
tt0119095,"FairyTale: A True Story",6
tt0190369,"Doces Poderes",6
tt0119738,"My Best Friend's Wedding",6
tt0118623,"Anna Karenina",6
tt0135667,"Tamás és Juli",6
tt0116193,"En brazos de la mujer madura",6
tt0293886,Olgami,6
tt0118598,"Altri uomini",6
tt0125828,"Let's Get Lost",6
tt0120405,"Un frère...",6
tt0120241,"Suicide Kings",6
tt0116547,"Home Before Dark",6
tt0123295,"La terza luna",6
tt0120540,"Yes Boss",6
tt0190882,"Yasaeng dongmul bohoguyeog",6
tt0217140,"Waalo Fendo - Là où la terre gèle",6
tt0117335,"Zuì hou pan jue",6
tt0099533,"Faccia di lepre",6
tt0129075,Exit,6
tt0119592,"Mad City",6
tt0286768,"Köpekler Adasi",6
tt0119393,"J'irai au paradis car l'enfer est ici",6
tt0168238,Vasiliki,6
tt0124115,"Le septième ciel",6
tt0119141,"Fools Rush In",6
tt0355663,"Krishnagudiyil Oru Pranayakalathu",6
tt0123001,Broos,6
tt0123385,Artemisia,6
tt0118754,"Borrowed Life Stolen Love",6
tt0120101,"Setouchi munraito serenade",6
tt0118924,"Dance of the Wind",6
tt0120313,"O Testamento do Senhor Napumoceno",6
tt0184878,"Les sanguinaires",6
tt0221016,Berlin,6
tt0190882,"Yasaeng dongmul bohoguyeog",6
tt0118980,"Digging to China",6
tt0169574,"Mooshak e Kaghazi",6
tt0099533,"Faccia di lepre",6
tt0119132,"Flammen im Paradies",6
tt0119346,"I Married a Strange Person!",6
tt0135791,Bartender,6
tt0122187,"Nappun yeonghwa",6
tt0118865,"The Climb",6
tt0120542,"Yi sheng yi tai xi",6
tt0118531,"One Eight Seven",6
tt0125429,"Naneh Lala va bacheharesh",6
tt0120490,"Welcome to Sarajevo",6
tt0130314,"A Time to Revenge",6
tt0120115,"Shi wan huo ji",6
tt0118564,Affliction,6
tt0116195,"En la puta calle",6
tt0314176,"Holiday in Seoul",6
tt0127468,"Ban sheng yuan",6
tt0123707,"Combat de fauves",6
tt0120311,"Territorio Comanche",6
tt0119746,"The Myth of Fingerprints",6
tt0139216,Floating,6
tt0125980,"Passion in the Desert",6
tt0178168,"17 and Under",6
tt0119311,Hoodlum,6
tt0161061,"La vida según Muriel",6
tt0214054,Kosumosu,6
tt0119719,"Mr. Vincent",6
tt0276100,"The Elastic Zenith",6
tt0119861,Pardes,6
tt0122956,"L'arche du désert",6
tt0119338,Hurricane,6
tt0119322,"House of America",6
tt0118822,"Carreteras secundarias",6
tt0168074,Mirupafshim,6
tt0151464,"Mai fu",6
tt0118815,"O Cangaceiro",6
tt0118545,"A, B, C... Manhattan",6
tt0119515,"Legend of the Spirit Dog",6
tt0130064,"Kroniki domowe",6
tt0119987,"The Real Blonde",6
tt0123385,Artemisia,6
tt0120565,"Ørnens øje",6
tt0276100,"The Elastic Zenith",6
tt0120483,"The Man Who Knew Too Little",6
tt0123329,"Xixia lu tiaotiao",6
tt0120538,"Ya pian zhan zheng",6
tt0119994,"Red Corner",6
tt0119117,"The Fifth Province",6
tt0151464,"Mai fu",6
tt0139075,"Bocage - O Triunfo do Amor",6
tt0143346,"Koi gokudo",6
tt0124282,"Ang lalaki sa buhay ni Selya",6
tt0119620,"Marius et Jeannette",6
tt0119855,"Les palmes de M. Schutz",6
tt0120636,"El color de las nubes",6
tt0119625,Marthe,6
tt0119428,Judwaa,6
tt0119508,"Leather Jacket Love Story",6
tt0355523,Harishyashringan,6
tt0119893,"Photographing Fairies",6
tt0119920,"Port Djema",6
tt0120532,"The Woodlanders",6
tt0306483,"To athoo soma",6
tt0127497,"Dancehall Queen",6
tt0119395,"The Jackal",6
tt0120636,"El color de las nubes",6
tt0119853,"Un air si pur...",6
tt0166120,"El Che",6
tt0118571,"Air Force One",6
tt0129111,"The Gambler",6
tt0118554,"Adam & Eva",6
tt0120277,"Tano da morire",6
tt0118735,Blackrock,6
tt0123302,"Tokyo biyori",6
tt0111416,"This Is the Sea",6
tt0130266,"Sloneczny zegar",6
tt0212940,"Femeia în rosu",6
tt0120538,"Ya pian zhan zheng",6
tt0118671,"Bad Manners",6
tt0119248,Hamam,6
tt0118644,Assassin(s),6
tt0118964,"The Designated Mourner",6
tt0116990,"Marianna Ucrìa",6
tt0108233,"Strawberry Fields",6
tt0120542,"Yi sheng yi tai xi",6
tt0117939,Tonka,6
tt0118900,"Gang Related",6
tt0159506,"Kau luen kei",6
tt0119608,Mandragora,6
tt0133091,"Os Matadores",6
tt0119586,"Lucie Aubrac",6
tt0158489,Biteu,6
tt0120172,Soulmates,6
tt0119297,"Historias de Fútbol",6
tt0124780,"Ligaya ang itawag mo sa akin",6
tt0120394,"Twin Town",6
tt0120514,Wilde,6
tt0119780,"Niagara, Niagara",6
tt0125128,"The Hanging Garden",6
tt0118659,"L'autre côté de la mer",6
tt0119940,"Academy Boyz",6
tt0119428,Judwaa,6
tt0351183,Krantikari,6
tt0125996,Reclusorio,6
tt0119453,"Keep the Aspidistra Flying",6
tt0130064,"Kroniki domowe",6
tt0118614,Amy,6
tt0115797,"C'est la tangente que je préfère",6
tt0124268,"100 Proof",6
tt0120250,"Sus ojos se cerraron y el mundo sigue andando",6
tt0125460,"The Planet of Junior Brown",6
tt0350475,"Zmeinyy istochnik",6
tt0118972,"The Devil's Own",6
tt0130748,"Guerra de Canudos",6
tt0115462,Actrius,6
tt0118783,"A Brother's Kiss",6
tt0189386,"Balkanska pravila",6
tt0119731,"Murder at 1600",6
tt0119285,"Hero No. 1",6
tt0125058,"Dancing on the Moon",6
tt0119338,Hurricane,6
tt0120204,"States of Control",6
tt0126956,"Im Namen der Unschuld",6
tt0119002,"Doing Time for Patsy Cline",6
tt0119409,"Je ne vois pas ce qu'on me trouve",6
tt0118895,"Le cousin",6
tt0119242,"Généalogies d'un crime",6
tt0119173,"G.I. Jane",6
tt0119952,"Priyatel pokoynika",6
tt0119547,"Little Boy Blue",6
tt0290231,"Lav Kush",6
tt0119427,Judaai,6
tt0120526,"Witman fiúk",6
tt0129774,Bandyta,6
tt0183860,"Tango je tuzna misao koja se plese",6
tt0111632,Visidela,6
tt0119057,Elles,6
tt0099533,"Faccia di lepre",6
tt0118764,"Les Boys",6
tt0162361,"Hasta la victoria siempre",6
tt0217140,"Waalo Fendo - Là où la terre gèle",6
tt0133024,Ishq,6
tt0119937,Prefontaine,6
tt0134185,"Sawdust Tales",6
tt0118610,"Amor de hombre",6
tt0120094,Selena,6
tt0286768,"Köpekler Adasi",6
tt0134028,"Afula Express",6
tt0275448,"Keiko desu kedo",6
tt0117663,"The Slab Boys",6
tt0230496,Maldoror,6
tt0120493,"The Well",6
tt0134148,"Tri letnja dana",6
tt0124393,Diliryo,6
tt0117472,"Rhinoceros Hunting in Budapest",6
tt0119114,"Fever Pitch",6
tt0119557,"The Locusts",6
tt0287324,Azam,6
tt0130314,"A Time to Revenge",6
tt0124123,"Le siège de l'âme",6
tt0140866,"The Broken Giant",6
tt0126956,"Im Namen der Unschuld",6
tt0120358,"Touch Me",6
tt0119817,"Ocean Tribe",6
tt0118164,"The Whole of the Moon",6
tt0123878,"Halvveis til Haugesund",6
tt0119468,"Kiss the Girls",6
tt0120354,"Topless Women Talk About Their Lives",6
tt0120346,"Tôkyô yakyoku",6
tt0120410,"Under ytan",6
tt0126344,"I Went Down",6
tt0120546,Yukai,6
tt0118683,Barbara,6
tt0127288,"Six Ways to Sunday",6
tt0122804,Yellow,6
tt0140866,"The Broken Giant",6
tt0169557,Anima,6
tt0119723,"Mrs Dalloway",6
tt0117468,Retroactive,6
tt0143245,"Fang lang",6
tt0118898,"Cremaster 5",6
tt0120521,"The Winter Guest",6
tt0118768,"The Brave",6
tt0119858,"Paradise Falls",6
tt0136352,Koyla,6
tt0233851,Haven,6
tt0120307,Tentação,6
tt0244301,"Where the Air Is Cool and Dark",6
tt0119475,"Koi to hanabi to kanransha",6
tt0130907,Nonnebørn,6
tt0245944,Hitler,6
tt0126421,"Mein Herz - Niemandem!",6
tt0118762,"Boys Life 2",6
tt0120383,"Truth or Consequences, N.M.",6
tt0129114,"Gaston's War",6
tt0119324,"The House of Yes",6
tt0119381,"Inventing the Abbotts",6
tt0117335,"Zuì hou pan jue",6
tt0119558,Lolita,6
tt0099533,"Faccia di lepre",6
tt0117417,"Ji lao si shi",6
tt0119773,"Nettoyage à sec",6
tt0118905,"La cruz",6
tt0286761,"Koi Kisise Kum Nahin",6
tt0120211,"Still Breathing",6
tt0120275,"The Tango Lesson",6
tt0163089,"O kyrios me ta gri",6
tt0125099,"Fasl-e panjom",6
tt0119391,"J'ai horreur de l'amour",6
tt0120066,Sara,6
tt0134028,"Afula Express",6
tt0119658,Mendel,6
tt0117343,Pintadas,6
tt0119844,Ossos,6
tt0129923,"La femme de chambre du Titanic",6
tt0119925,"The Postman",6
tt0159095,"Vilko dantu karoliai",6
tt0120261,"Szczesliwego Nowego Jorku",6
tt0124653,"The Girl with Brains in Her Feet",6
tt0119668,"Midnight in the Garden of Good and Evil",6
tt0204555,"Plaza de almas",6
tt0120833,"Snide and Prejudice",6
tt0159458,"Geschwister - Kardesler",6
tt0120401,"The Ugly",6
tt0119619,Marion,6
tt0118859,"City of Industry",6
tt0170624,Stikkfrí,6
tt0120323,"A Thousand Acres",6
tt0119237,Gummo,6
tt0139249,"Le gone du Chaâba",6
tt0120120,Shitsurakuen,6
tt0117884,"Testimone a rischio",6
tt0116941,Lunastus,6
tt0118574,Aisuru,6
tt0129075,Exit,6
tt0119836,Onibi,6
tt0116156,"Dzien wielkiej ryby",6
tt0290237,"Maa Nannaki Pelli",6
tt0121325,"Nesut menya koni",6
tt0118780,"Broadway Damage",6
tt0212075,"Cuestión de suerte",6
tt0119733,"Mei li zai chang ge",6
tt0114877,"The Voyeur",6
tt0118917,Dakan,6
tt0119859,"Paradise Road",6
tt0120257,"Swept from the Sea",6
tt0156460,"Defying Gravity",6
tt0118550,"Le acrobate",6
tt0158789,Miramar,6
tt0136242,"Ma Yong Zhen",6
tt0117959,"La tregua",6
tt0119429,"Julian Po",6
tt0286938,"Salma Pe Dil Aa Gaya",6
tt0120306,"Tempête dans un verre d'eau",6
tt0120332,"El tiempo de la felicidad",6
tt0116156,"Dzien wielkiej ryby",6
tt0120385,"Tsumetai chi",6
tt0240841,"Pyeon ji",6
tt0116618,"'Imûhar', une légende",6
tt0119846,"Our God's Brother",6
tt0118805,"Buud Yam",6
tt0118866,Clockwatchers,6
tt0119610,"Le mani forti",6
tt0120481,"Washington Square",6
tt0119843,"Oscar and Lucinda",6
tt0119769,Neitoperho,6
tt0119948,"Il principe di Homburg",6
tt0119368,"The Informant",6
tt0144578,"Reluctant Angel",6
tt0120443,"Viagem ao Princípio do Mundo",6
tt0119609,"Mange ta soupe",6
tt0162480,"Mr. & Mrs. Khiladi",6
tt0124185,"Under the Skin",6
tt0146745,"Choh chin luen hau dik yi yan sai gaai",6
tt0123817,Edge,6
tt0120116,"Shier lou",6
tt0119665,Metroland,6
tt0119694,"Mondo Bobo",6
tt0120303,"Telling Lies in America",6
tt0274789,"Minsaara Kanavu",6
tt0122563,Kagi,6
tt0118768,"The Brave",6
tt0127553,"Familles je vous hais",6
tt0120256,Sweethearts,6
tt0133059,"Suen sei cho",6
tt0119574,"Love and Death on Long Island",6
tt0119019,"Dream with the Fishes",6
tt0119346,"I Married a Strange Person!",6
tt0119092,Face,6
tt0114854,"Violet's Visit",6
tt0118851,"Chinese Box",6
tt0133413,"Il testimone dello sposo",6
tt0119951,"Private Parts",6
tt0177578,"Bullet on a Wire",6
tt0118531,"One Eight Seven",6
tt0118586,"All Over Me",6
tt0142458,"Kishiwada shônen gurentai: Chikemuri junjô-hen",6
tt0126606,"Pequeños milagros",6
tt0130174,Pajarico,6
tt0119791,Nightwatch,6
tt0118548,"Absolute Power",6
tt0217671,"My Night with Reg",6
tt17939670,"A Sibila",6
tt5093984,"At elske Pia",6
tt3584954,"La puerta abierta",6
tt3592082,"Punjabian Da King",6
tt3960412,"Popstar: Never Stop Never Stopping",6
tt3721072,"La playa de los ahogados",6
tt11135814,"My Punch-Drunk Boxer",6
tt28228363,Prohelika,6
tt11843900,"Wedi Nowadina Lamayi",6
tt27504996,"Nene Revancha",6
tt11454170,Start-Up,6
tt5058156,"And Violet",6
tt11354434,"Hari Ghosher Gowal",6
tt11767552,"O Pitta Katha",6
tt3505800,Maesutoro!,6
tt11069476,"Les Perseides",6
tt10758090,"King of the Road",6
tt16279390,"Dos Estaciones",6
tt4305148,Lovesong,6
tt12861212,Chhorii,6
tt5207262,Zalozhniki,6
tt5569160,Mantostaan,6
tt4520924,"Beauty Mark",6
tt4119044,"Dusky Paradise",6
tt12737366,"His Wife's Secret Life",6
tt12889404,Cyrano,6
tt5524538,Hayat,6
tt5375434,"Sicilian Ghost Story",6
tt18060740,Chee$e,6
tt11287380,Peredchuttya,6
tt11276530,"Black School Rules",6
tt11681250,Godmothered,6
tt3721390,"Un homme à la mer",6
tt4489562,"My Pure Land",6
tt3794028,"Mal de pierres",6
tt11651796,"AK vs AK",6
tt3508840,"Ci ke Nie Yin Niang",6
tt4647784,"Le confessioni",6
tt5371832,"One Thousand Ropes",6
tt5599140,"Chi salverà le rose?",6
tt18163750,"Father & Son",6
tt12574632,Ensilumi,6
tt11197874,Redoubt,6
tt16607018,"Gila Gusti",6
tt11243476,"The Danish Boys",6
tt11747286,"Las mil y una",6
tt7148264,"42 segundos",6
tt13234058,"My Son",6
tt17080140,Skhema,6
tt11189708,Dew,6
tt4212552,"Twee Grade van Moord",6
tt16711580,"Abbar Kanchanjangha",6
tt5103984,"Ayúdame a pasar la noche",6
tt13298992,Nizhal,6
tt27579306,"Only one night in Tel Aviv",6
tt3778086,"Sleeping Giant",6
tt13915640,"The Male Gaze: Hide and Seek",6
tt3162072,"Dryads - Girls Don't Cry",6
tt27539803,"El siervo inútil",6
tt5351818,"Rock'n Roll",6
tt13793134,Nico,6
tt4183284,"Happy Endings Are a Rarity",6
tt13588156,"All My Puny Sorrows",6
tt11187136,"Paykari Dll",6
tt3661802,Mooirivier,6
tt4238982,"Set Me Free: Vol. I",6
tt3787590,"We Are Your Friends",6
tt3497384,"Le ciel du centaure",6
tt3789452,"Once Upon a Time in Ukraine: The Revolution",6
tt3198670,"Dancing for My Havana",6
tt3280176,Antonia.,6
tt13937648,"Lock Down Love",6
tt3896738,"Hounds of Love",6
tt3765078,"Publieke werken",6
tt13038218,"À l'ombre des filles",6
tt4702752,"Eye on Juliet",6
tt15747584,Tapirulàn,6
tt11783108,"Meu Nome é Bagdá",6
tt4704040,"The Wounds We Cannot See",6
tt3383262,Honeyglue,6
tt5275476,Fikkefuchs,6
tt11147106,Katsuben!,6
tt3368222,"Angry Indian Goddesses",6
tt17491616,Kingmeikeo,6
tt11439668,"Smak pho",6
tt3147312,Desierto,6
tt3662686,Fotograf,6
tt10888514,"Noura Rêve",6
tt12363162,"Wo he wo de jia xiang",6
tt4432980,"Maquinaria Panamericana",6
tt3691974,"Absolute Zero",6
tt3096900,"The Hammer",6
tt4675370,"The Inland Road",6
tt4856092,"American Fango",6
tt4695016,"Thodi Thodi Si Manmaaniyan",6
tt13698742,"Friends and Strangers",6
tt17308496,"Father's Day",6
tt4273800,"The Good Nurse",6
tt5185994,2Close2U,6
tt5084170,"Mugen no jûnin",6
tt4486838,"The Receptionist",6
tt11967116,"Médecin de nuit",6
tt4018040,"Angelita la doctora",6
tt27928749,"Qing chun bing bu wen rou",6
tt12188996,"Amor Fati",6
tt3544014,Akron,6
tt3740778,"Shan he gu ren",6
tt3542188,"9. april",6
tt11697820,Rizi,6
tt3737944,"El Invierno",6
tt5109290,"Taxi Stories",6
tt3334212,"This Isn't Funny",6
tt27444053,Winny,6
tt5372612,"The Invisible Player",6
tt12659790,"Um Dia Qualquer",6
tt11775378,Emilia,6
tt4248052,"Love Twice",6
tt3702704,Bourek,6
tt16751916,"Hoon Tari Heer",6
tt4291600,"Lady Macbeth",6
tt12748296,"Coronavirus: Perfect Storm",6
tt5057904,"Demain et tous les autres jours",6
tt11697536,"On Vodka, Beers, and Regrets",6
tt4058012,"96 Souls",6
tt5502766,Phillauri,6
tt5067956,"L'instant infini",6
tt13535964,Malibú,6
tt5451244,"El autor",6
tt9569484,"Met mes",6
tt13142240,"Les amours d'Anaïs",6
tt12244694,Found.,6
tt12264546,Electrician,6
tt28363275,"Hi no Tori: Eden no Hana",6
tt5493172,"Hana ikusa",6
tt11022278,"Peopekteu maen",6
tt3064298,"Man Up",6
tt8093700,"The Woman King",6
tt4262980,"Shin Gojira",6
tt12647404,Ojôchan,6
tt3276944,"L'orchestre de minuit",6
tt13017168,"Kakegurui the Movie: Zettai Zetsumei Russian Roulette",6
tt10845878,"Mohabbathin Kunjabdulla",6
tt3715122,L'attesa,6
tt11274256,"Chen Qing Ling Zhi Sheng Hun",6
tt18966896,Mendirek,6
tt3165636,"Francisco - El Padre Jorge",6
tt5020744,"More Than Enough",6
tt12526902,Carajita,6
tt3262022,"A Light Beneath Their Feet",6
tt5593924,"Onkel Wanja",6
tt5034266,"Our Souls at Night",6
tt18939504,Yüzlesme,6
tt12069948,"Um Dia Com Jerusa",6
